feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
27,174,78,1,1,9.95085,0.01365,0.18344281999999995,0.2118745968108109,0.15498985902425041
27,604,93,1,1,41.017185,0.056265,1.0053596399999998,0.8411792262702705,0.16330515687871583
56,150,91,3,2,96.385744,0.122941,1.4115339800000002,1.1217433113513535,0.20530194296041435
28,324,26,5,1,165.130784,0.210626,0.9902594599999999,0.9814019631351371,0.00894462231631982
56,18,37,3,1,18.913216,0.006031,0.2527422200000001,0.3459434732432441,0.3687601273868845
14,78,166,5,1,63.477736,0.323866,1.1380409599999997,1.0411095278378375,0.08517393975183651
27,507,183,1,1,67.770756,0.092964,0.9808496800000002,1.012117945513513,0.031878753850959916
112,245,66,1,1,203.664384,0.016236,1.8285172600000001,1.7296654894594614,0.05406116349185499
13,36,676,3,1,37.1293,0.2197,0.5153017200000002,0.7522228185945948,0.4597716044778476
14,12,81,1,2,0.051597,0.001053,0.17595464,0.09664153432432467,0.4507588187255268
8,203,1770,1,1,23.10912,0.36108,0.4780919200000001,0.5932228044864859,0.2408132822794532
14,101,28,3,1,4.99408,0.02548,0.17688176,0.1631140503783786,0.07783566616264678
27,203,81,1,1,12.045996,0.016524,0.19461438,0.20544776297297307,0.05566589155936506
28,436,92,1,1,31.519936,0.040204,0.70647992,0.4826589441621622,0.3168115179237335
27,188,433,5,1,1483.903557,2.035533,3.7739178599999996,4.158178040270271,0.10181996390092907
27,115,161,1,1,13.614804,0.018676,0.20062270000000004,0.2624816907027021,0.3083349526384704
28,101,26,1,2,0.519792,0.002652,0.15292466000000007,0.15692233956756724,0.026141497176238038
28,88,18,5,1,31.060512,0.039618,0.5094561200000001,0.48694553162162135,0.04418552941984231
13,535,6,1,1,0.543504,0.003216,0.2900693999999999,0.17616999562162133,0.39266259860012337
8,977,189,5,1,295.456896,4.616514,1.9538827,1.9214113641081059,0.01661887680969498
13,217,230,5,1,210.90862,1.24798,1.0501967600000002,1.1388389860540549,0.08440535091162792
14,547,84,3,1,81.068736,0.413616,1.0614899800000004,0.7998207504864856,0.24651125723628092
14,96,136,3,2,5.76436,0.11764,0.10920071999999999,0.2231357365405405,1.0433540780732995
8,170,59,1,1,0.645696,0.010089,0.0948089,0.09594757410810832,0.012010202714178944
7,803,177,1,1,6.973092,0.142308,0.18611400000000003,0.1919350899459459,0.03127701272309379
28,992,193,7,2,1838.781252,9.381537,10.268232639999999,8.890875272378382,0.1341377251481533
28,86,335,1,1,22.84968,0.029145,0.27023404,0.3024982471891884,0.11939357154705002
14,35,611,1,2,1.077804,0.021996,0.12485903999999999,0.13590740778378319,0.08848672698254924
28,498,242,1,1,94.674272,0.120758,1.0803225399999996,1.1070769095135147,0.024765168292716612
13,290,210,7,2,126.0870975,2.98431,1.2495645400000002,1.20858698135135,0.03279347111486555
28,194,128,1,1,19.56864,0.02496,0.25905602,0.29388808464864846,0.13445765378719424
28,64,37,7,2,22.749524,0.116069,0.33425640000000006,0.4023046592972975,0.2035810213276317
56,21,32,1,1,2.207744,0.000704,0.3328642599999999,0.20892808783783742,0.37233247018518156
13,94,167,1,1,2.681185,0.015865,0.10954118000000003,0.1294185921621624,0.18146063573682847
27,111,494,1,1,40.334112,0.055328,0.5346471199999998,0.7517259967567576,0.40602271785688815
56,70,29,1,1,6.457024,0.002059,0.18650218000000002,0.20990937345945904,0.12550627268517192
56,567,264,1,2,117.562368,0.149952,1.30485658,1.4388749539459407,0.10270735956739446
14,1128,127,1,2,7.025767,0.143383,0.6658739199999999,0.2678153864864862,0.5977986546064363
14,91,28,7,1,24.47648,0.12488,0.32550197999999986,0.4955397876216222,0.5223864002966201
14,26,77,1,1,0.407484,0.002079,0.10348466,0.14014763005405412,0.3542841040793303
27,522,687,1,2,65.48260725,0.359301,1.2618070999999997,1.142224875945946,0.0947706064215789
28,137,220,1,2,5.95056,0.03036,0.15771542,0.22480979016216188,0.425414142524313
27,38,23,7,1,31.236921,0.042849,0.33188316,0.5255104282162169,0.5834199849616257
56,445,219,1,1,306.305664,0.097674,1.2586838000000002,1.3286075187026969,0.05555304573133986
8,171,121,1,1,1.331968,0.020812,0.15686450000000005,0.09931927145945971,0.36684672784817673
28,292,162,1,1,37.213344,0.047466,0.29300683999999994,0.5173608164864862,0.7656953553933633
27,190,21,1,1,2.924019,0.004011,0.36804307999999997,0.20753104491891944,0.4361229535441355
28,471,17,1,1,6.290816,0.008024,0.18591348000000005,0.288823674486487,0.5535381000155928
8,77,228,1,1,1.138176,0.017784,0.09453660000000003,0.09834436740540553,0.040278235153427384
7,58,122,1,1,0.352702,0.007198,0.09046974000000002,0.10406969789189197,0.15032604152385032
8,33,133,1,1,0.289408,0.004522,0.09185588000000001,0.11399754189189178,0.2410478446441508
112,37,145,1,1,69.11744,0.00551,0.9139174999999997,1.4328766003243234,0.567840204749689
14,228,121,5,1,135.204916,0.689821,1.2443509599999998,1.2098142116756774,0.02775482917160478
27,1217,128,1,1,113.654016,0.155904,1.4821773999999994,1.2868248653513554,0.13180104800453984
