feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
14,181,181,5,1,0.922376,0.004706,0.14297141999999996,0.14772088261531602,0.033219664568737296
14,43,43,5,2,0.054782,0.001118,0.13845512,0.14535766674903358,0.04985403753240469
56,177,177,3,1,5.55072,0.00177,0.51412744,0.37907870575830255,0.262675600901009
14,50,50,7,1,0.49,0.0025,0.1304195,0.14536747724179364,0.11461458786296254
14,34,34,3,1,0.06664,0.00034,0.11927166000000002,0.1365436078777059,0.14481183440983275
7,122,122,7,1,0.2989,0.0061,0.14720792,0.14991052719279288,0.018359115411676823
14,36,36,3,1,0.07056,0.00036,0.13684197999999997,0.14975717824388332,0.09438038125349654
28,80,80,3,1,0.6272,0.0008,0.14807019999999999,0.18165936213528353,0.22684619954105245
14,278,278,5,1,1.416688,0.007228,0.16718467999999997,0.1463921274486482,0.12436876723005819
112,40,40,5,1,13.04576,0.00104,0.2975065400000001,0.4578646593867664,0.5390070395990832
14,132,132,5,1,0.672672,0.003432,0.14283204,0.1399878500949808,0.019912828417343865
56,1231,1231,5,1,100.370816,0.032006,3.9554776400000002,3.688517697567553,0.06749120251187847
14,41,41,5,1,0.208936,0.001066,0.13652038,0.14313627005392532,0.04846082360688801
14,42,42,3,2,0.02058,0.00042,0.11752164000000001,0.1210286554942397,0.029841444471330494
28,63,63,5,2,0.321048,0.001638,0.14228858,0.16383397895461108,0.15142043693605683
14,135,135,3,1,0.2646,0.00135,0.14632451999999996,0.14408565069270704,0.015300711782911834
14,169,169,5,1,0.861224,0.004394,0.15116878,0.2524772463560468,0.6701679166561163
14,96,96,3,1,0.18816,0.00096,0.11631969999999996,0.1348097850403486,0.1589591878275877
112,82,82,3,1,10.28608,0.00082,1.5005362000000002,0.9487840135394027,0.36770334928314125
14,113,113,7,1,1.1074,0.00565,0.15123122000000003,0.1382971755060057,0.08552496299371466
28,499,499,5,1,10.171616,0.012974,0.2739073,0.5202021706621607,0.8991906044934204
28,988,988,5,1,20.139392,0.025688,0.90972434,0.4607862638162169,0.4934880341706402
28,131,131,3,1,1.02704,0.00131,0.18052881999999992,0.1583281065154239,0.12297600729111306
28,165,165,3,1,1.2936,0.00165,0.16269406,0.17302097618963952,0.06347445130842219
14,37,37,5,1,0.188552,0.000962,0.12596418,0.1289837449362527,0.023971615869310535
28,217,217,3,1,1.70128,0.00217,0.20137617999999996,0.18066034416756827,0.10287133181507216
56,18,18,5,1,1.467648,0.000468,0.17236198000000003,0.16360306745778627,0.0508169640556099
28,72,72,5,1,1.467648,0.001872,0.3449518199999999,0.16875558108275515,0.5107850682371956
56,323,323,3,2,2.53232,0.00323,0.37022524000000007,0.38085762129729533,0.028718682976058754
28,29,29,5,1,0.591136,0.000754,0.11736882000000001,0.1485995789447231,0.2660907636689461
14,122,122,3,1,0.23912,0.00122,0.13618202,0.14065670391165766,0.03285811086997882
28,44,44,3,1,0.34496,0.00044,0.13592357999999996,0.17110286641369984,0.2588166557539162
28,86,86,5,1,1.753024,0.002236,0.17852743999999998,0.1653753826838956,0.07366966846163474
112,53,53,3,1,6.64832,0.00053,0.35201316,0.45994847329685856,0.3066229492580862
112,46,46,7,1,28.8512,0.0023,1.35170896,0.8579692873143044,0.3652706960570089
56,88,88,3,2,0.68992,0.00088,0.15930307999999999,0.17586429394535644,0.10396041272621001
7,26,26,3,1,0.01274,0.00026,0.12822031999999994,0.114288339110879,0.10865657556556517
7,36,36,3,1,0.01764,0.00036,0.13518523999999996,0.12731046592132877,0.05825172983878406
112,63,63,3,2,1.97568,0.00063,0.2769325,0.24760305626383475,0.10590827633508265
14,106,106,3,1,0.20776,0.00106,0.27108363999999996,0.15649657993341173,0.4227000200623994
28,448,448,3,1,3.51232,0.00448,0.23641072000000005,0.34333742718018107,0.45229212609386327
14,8,8,5,1,0.040768,0.000208,0.12875632,0.13088333877885236,0.016519723294766052
28,124,124,3,1,0.97216,0.00124,0.18461212,0.16584794988700316,0.10164105213133803
56,142,142,5,1,11.578112,0.003692,0.3125554800000001,0.5797269393582164,0.8547969127215949
56,307,307,5,1,25.031552,0.007982,0.47339077999999984,0.8636781772657653,0.8244507788380788
28,533,533,7,1,20.8936,0.02665,0.28411358,0.47713496431080965,0.6793810570786856
56,1125,1125,5,1,91.728,0.02925,3.38142386,3.3693222664459275,0.0035788454967820792
7,20,20,3,1,0.0098,0.0002,0.22122136000000003,0.14818282570301267,0.33016040719118334
112,118,118,3,1,14.80192,0.00118,1.4716409999999993,1.4359669231305883,0.024241018610796423
14,87,87,5,1,0.443352,0.002262,0.13129056000000003,0.19615777953820993,0.4940737516711779
14,68,68,3,1,0.13328,0.00068,0.1325721,0.13174507475052466,0.006238305416262836
28,115,115,3,1,0.9016,0.00115,0.38947906,0.16657555518996142,0.5723119101962467
7,48,48,3,1,0.02352,0.00048,0.18613301999999993,0.1305083006593882,0.298843909267747
14,53,53,3,1,0.10388,0.00053,0.13553554000000004,0.1542320559692891,0.13794548624876588
14,81,81,7,1,0.7938,0.00405,0.38978626,0.13478343614534527,0.6542119361894766
7,189,189,5,1,0.240786,0.004914,0.14483684000000002,0.13319593543268998,0.08037253897081735
112,22,22,5,1,7.175168,0.000572,0.41102563999999986,0.5592646401364199,0.3606563331095842
28,1076,1076,5,1,21.933184,0.027976,0.96066432,0.5741792744144146,0.4023101904998256
112,48,48,5,1,15.654912,0.001248,0.31266888000000004,0.631533874884323,1.0198168582825478
28,23,23,3,1,0.18032,0.00023,0.12450089999999997,0.1445257065283726,0.16084065680145793
14,79,79,7,1,0.7742,0.00395,0.13350799999999996,0.13326865917904318,0.0017927077100756464
