model_path,HW,CIN,latency
channelshuffle_prior_UHRC7S.pt,112,264,0.6065467
channelshuffle_prior_GYKLGN.pt,28,570,0.18951585999999998
channelshuffle_prior_2HYMDW.pt,14,188,0.07518598
channelshuffle_prior_BBLOYW.pt,28,70,0.11578870000000001
channelshuffle_prior_UEV7GN.pt,28,70,0.11614364
channelshuffle_prior_JVSKJI.pt,7,158,0.00801576
channelshuffle_prior_PLDBCP.pt,56,62,0.13371584
channelshuffle_prior_HA50PV.pt,14,178,0.10058111999999998
channelshuffle_prior_5LXY9O.pt,28,130,0.102778
channelshuffle_prior_M0Q4EY.pt,56,156,0.19154594
channelshuffle_prior_NFRKDM.pt,28,70,0.10362433999999997
channelshuffle_prior_8I2BX7.pt,112,166,0.32352676
channelshuffle_prior_VQORDM.pt,56,1022,0.6407175399999998
channelshuffle_prior_9KTERL.pt,7,60,0.007001240000000001
channelshuffle_prior_A7Q6DB.pt,14,670,0.1074926
channelshuffle_prior_5RC5EQ.pt,14,134,0.011247940000000001
channelshuffle_prior_V13SHP.pt,28,262,0.12045796000000002
channelshuffle_prior_JDXQ0W.pt,14,166,0.012712919999999999
channelshuffle_prior_EVE934.pt,28,654,0.17997514000000003
channelshuffle_prior_SMNYTP.pt,28,492,0.16017318
channelshuffle_prior_ZBKBI9.pt,7,48,0.006889379999999998
channelshuffle_prior_7G8PN7.pt,7,272,0.01011236
channelshuffle_prior_ZJK66G.pt,7,954,0.11332859999999996
channelshuffle_prior_0RPTFC.pt,7,260,0.01030262
channelshuffle_prior_LGOGB1.pt,56,60,0.12246244
channelshuffle_prior_XBKTSW.pt,14,530,0.11750986
channelshuffle_prior_QBXXFB.pt,14,462,0.12350029999999995
channelshuffle_prior_R1CNJ4.pt,7,22,0.006585059999999999
channelshuffle_prior_CPIWUR.pt,14,4,0.006492020000000002
channelshuffle_prior_8HJXAT.pt,28,198,0.13506715999999996
channelshuffle_prior_9BWQPG.pt,7,120,0.007770699999999999
channelshuffle_prior_TIU3YL.pt,14,48,0.00800246
channelshuffle_prior_RD4211.pt,28,690,0.18707766
channelshuffle_prior_RMRUBI.pt,14,76,0.0090354
channelshuffle_prior_XZLELT.pt,28,94,0.09535001999999998
channelshuffle_prior_U23NBR.pt,14,992,0.14622086
channelshuffle_prior_7GZ9CQ.pt,28,164,0.10173096000000001
channelshuffle_prior_SCS4PW.pt,112,190,0.4343842000000002
channelshuffle_prior_IRCQ83.pt,112,2040,9.5700123
channelshuffle_prior_O0Y6H6.pt,112,1584,7.5992682
channelshuffle_prior_JJ9RW0.pt,28,536,0.17382757999999998
channelshuffle_prior_HKNKDJ.pt,28,184,0.12114988
channelshuffle_prior_81DH1S.pt,28,990,0.25346406
channelshuffle_prior_KYIUWV.pt,14,124,0.05026572000000003
channelshuffle_prior_1N447F.pt,7,378,0.009341519999999999
channelshuffle_prior_9ECGTW.pt,28,502,0.17002806000000004
channelshuffle_prior_VC51X9.pt,14,504,0.11619698000000003
channelshuffle_prior_N2P2OK.pt,28,206,0.11092901999999998
channelshuffle_prior_3S22XW.pt,14,40,0.007279760000000001
channelshuffle_prior_XDBZR0.pt,56,76,0.12549329999999997
channelshuffle_prior_ADOIZK.pt,56,54,0.08694912
channelshuffle_prior_J9POZS.pt,7,70,0.00673906
channelshuffle_prior_QTY7Q1.pt,28,132,0.10278883999999996
channelshuffle_prior_VT5H1N.pt,14,1412,0.14148213999999992
channelshuffle_prior_VKX6GC.pt,28,204,0.10687463999999998
channelshuffle_prior_S9DR1F.pt,7,122,0.007376499999999999
channelshuffle_prior_MOZ0I9.pt,14,486,0.12750449999999997
channelshuffle_prior_HQFABY.pt,14,512,0.109035
channelshuffle_prior_UD2MWT.pt,14,2018,0.13592785999999998
channelshuffle_prior_KCXXNI.pt,28,1088,0.18620099999999998
channelshuffle_prior_FH2ZKV.pt,14,866,0.11872160000000001
channelshuffle_prior_GYVQSZ.pt,14,78,0.0099177
channelshuffle_prior_6PRZS3.pt,56,32,0.11949831999999999
channelshuffle_prior_WYVVV7.pt,112,534,1.5897336800000001
channelshuffle_prior_FR1DQG.pt,7,1308,0.13105623999999996
channelshuffle_prior_3L8MBM.pt,28,108,0.13088988000000001
channelshuffle_prior_SC1U3D.pt,14,128,0.011143079999999996
channelshuffle_prior_06QPLN.pt,28,72,0.11263078000000004
channelshuffle_prior_3E0H60.pt,14,136,0.01168788
channelshuffle_prior_X38WAG.pt,56,672,0.22076329999999994
channelshuffle_prior_7J5CCS.pt,56,422,0.19053586
channelshuffle_prior_RD3O0W.pt,14,1184,0.13989846000000003
channelshuffle_prior_ME0E8N.pt,14,218,0.0764554
channelshuffle_prior_3WD0E4.pt,28,98,0.01951026
channelshuffle_prior_CJR7RM.pt,14,24,0.007135259999999999
channelshuffle_prior_E335JN.pt,28,2144,0.3828317199999999
channelshuffle_prior_47IOII.pt,14,994,0.24405411999999996
channelshuffle_prior_MPSLGL.pt,7,426,0.011800900000000003
channelshuffle_prior_BUT7CV.pt,14,972,0.13212877999999997
channelshuffle_prior_VGCZWU.pt,7,60,0.00710956
channelshuffle_prior_8LZAQQ.pt,14,512,0.11332639999999998
channelshuffle_prior_YRXBN1.pt,14,998,0.12692328
channelshuffle_prior_L1MCBI.pt,28,104,0.20781998
channelshuffle_prior_GYFSAV.pt,7,24,0.023161199999999996
channelshuffle_prior_WVU1LJ.pt,7,174,0.024440540000000004
channelshuffle_prior_23UYR0.pt,7,124,0.024044
channelshuffle_prior_QZ728I.pt,7,198,0.024586399999999994
channelshuffle_prior_JKM0CX.pt,14,36,0.024376440000000003
channelshuffle_prior_DQPGZN.pt,112,146,0.16120041999999998
channelshuffle_prior_8YIP88.pt,28,528,0.12870282000000005
channelshuffle_prior_ERAMMY.pt,28,128,0.10567459999999997
channelshuffle_prior_J679GC.pt,14,222,0.09319145999999998
channelshuffle_prior_G8SN9H.pt,14,220,0.09913829999999997
channelshuffle_prior_4FWESV.pt,112,36,0.15736386000000002
channelshuffle_prior_SYGK76.pt,14,150,0.011998799999999999
channelshuffle_prior_0LZFB3.pt,7,22,0.006587079999999999
channelshuffle_prior_0MVURI.pt,28,98,0.11964325999999997
channelshuffle_prior_C4KFG8.pt,56,512,0.38523888000000006
channelshuffle_prior_ZUS9JV.pt,112,190,0.41382820000000003
channelshuffle_prior_HX5YY1.pt,28,178,0.11420687999999996
channelshuffle_prior_129D3H.pt,7,40,0.00686108
channelshuffle_prior_I3YG19.pt,28,84,0.11148734
channelshuffle_prior_EL07AD.pt,56,210,0.15822892
channelshuffle_prior_WAZNFF.pt,14,194,0.08969276000000004
channelshuffle_prior_K26018.pt,224,14,0.16331088000000002
channelshuffle_prior_PB8XDP.pt,14,50,0.00841252
channelshuffle_prior_RDDJNX.pt,56,50,0.11850625999999999
channelshuffle_prior_7523JD.pt,112,780,3.64163978
channelshuffle_prior_18DVQE.pt,7,814,0.11549810000000005
