model_path,HW,CIN,latency
se_prior_M54WDU.pt,14,150,0.037123159999999995
se_prior_Y1L5VO.pt,28,540,0.14279798000000002
se_prior_2DPRPZ.pt,14,2158,0.21526165999999997
se_prior_X3R8KW.pt,14,108,0.030027720000000008
se_prior_M0WMIN.pt,14,56,0.026239119999999994
se_prior_C01VDH.pt,56,6,0.023236199999999988
se_prior_JY1U8V.pt,14,114,0.03247710000000001
se_prior_1FXBP6.pt,14,130,0.033819840000000004
se_prior_AI9YHB.pt,56,212,0.14235615999999998
se_prior_4OB7QX.pt,7,160,0.06419415999999997
se_prior_38D635.pt,7,56,0.02450660000000001
se_prior_GJYI66.pt,14,30,0.023797139999999994
se_prior_L59X9H.pt,7,540,0.10823749999999997
se_prior_THYX3A.pt,56,166,0.13760851999999998
se_prior_ZUZDT3.pt,7,102,0.026715860000000004
se_prior_K4DAH7.pt,7,506,0.13415554
se_prior_UNL357.pt,56,420,0.17062696000000002
se_prior_AMH8CR.pt,112,1266,7.708394180000002
se_prior_FSU6FT.pt,3,444,0.06805976
se_prior_M65B66.pt,14,168,0.10328469999999998
se_prior_7Y4FGK.pt,56,530,0.21996059999999992
se_prior_ED77TV.pt,14,488,0.11665320000000003
se_prior_CW9KQ9.pt,14,1256,0.15331052
se_prior_K13K9E.pt,56,256,0.15073299999999995
se_prior_RGYJVG.pt,14,210,0.09738618
se_prior_1SO47P.pt,14,168,0.09509766000000003
se_prior_VIVUOQ.pt,3,52,0.02154682
se_prior_V4D1GK.pt,14,1408,0.15116366000000003
se_prior_NPKTD9.pt,14,32,0.023374819999999998
se_prior_0XVAH0.pt,7,472,0.09082269999999999
se_prior_5BGQGL.pt,14,230,0.09734515999999999
se_prior_N20KD6.pt,7,212,0.06451417999999999
se_prior_CUW9SW.pt,112,270,0.6622798599999998
se_prior_MH7OWY.pt,112,1006,5.103769940000001
se_prior_K3KP0G.pt,3,50,0.026252739999999997
se_prior_KAAAL3.pt,14,112,0.032870880000000005
