model_path,HW,CIN,CIN,latency
addrelu_prior_N27B5C.pt,28,522,522,0.004590599999999999
addrelu_prior_S0MT8S.pt,224,265,265,0.0047351
addrelu_prior_JJ733J.pt,14,46,46,0.004722220000000002
addrelu_prior_F15W9G.pt,56,1431,1431,0.00472966
addrelu_prior_LCMOO0.pt,7,239,239,0.00458886
addrelu_prior_M5O6CX.pt,7,467,467,0.004574780000000002
addrelu_prior_XC0MZS.pt,56,45,45,0.004583940000000002
addrelu_prior_VJUVW3.pt,7,135,135,0.0045865800000000016
addrelu_prior_JPX496.pt,56,72,72,0.004654120000000001
addrelu_prior_0K30VR.pt,28,84,84,0.004598779999999998
addrelu_prior_VSBJ7M.pt,224,1437,1437,0.0046644
addrelu_prior_932VR4.pt,7,255,255,0.00457928
addrelu_prior_8A44UU.pt,56,158,158,0.0046825999999999994
addrelu_prior_ULYNRC.pt,56,120,120,0.004592940000000001
addrelu_prior_OR5OHK.pt,56,30,30,0.00457526
addrelu_prior_3FT2PK.pt,224,198,198,0.00464458
addrelu_prior_MZC6IX.pt,56,110,110,0.0045753
addrelu_prior_HCD5KQ.pt,28,56,56,0.00457108
addrelu_prior_P7FB14.pt,14,220,220,0.00451794
addrelu_prior_BUVV75.pt,224,126,126,0.00472696
addrelu_prior_XPEMWW.pt,14,98,98,0.00462694
addrelu_prior_4T4B04.pt,14,112,112,0.00457908
addrelu_prior_IXZM1Z.pt,28,15,15,0.0045929000000000005
addrelu_prior_ZYZ70Y.pt,28,96,96,0.00458816
addrelu_prior_RN3KOQ.pt,7,525,525,0.004579680000000001
addrelu_prior_7EL5EN.pt,56,428,428,0.00461828
addrelu_prior_6YNETZ.pt,56,523,523,0.004692320000000001
addrelu_prior_2NC6AL.pt,7,519,519,0.00485104
addrelu_prior_P9NSU2.pt,112,125,125,0.00473024
addrelu_prior_GQP1QH.pt,14,244,244,0.00457688
addrelu_prior_75B0X6.pt,28,14,14,0.00472334
addrelu_prior_VX3WZ0.pt,28,54,54,0.004552560000000001
addrelu_prior_BBA82M.pt,14,166,166,0.0045871
addrelu_prior_3E2JG5.pt,7,192,192,0.00465342
addrelu_prior_WAAVW2.pt,7,262,262,0.004646160000000001
addrelu_prior_09EKLQ.pt,28,137,137,0.0046606
addrelu_prior_TXO8PS.pt,56,393,393,0.004609659999999999
addrelu_prior_KEPDA5.pt,112,461,461,0.004623919999999999
addrelu_prior_QZFW0N.pt,7,168,168,0.00463066
addrelu_prior_CDAVNE.pt,56,54,54,0.00466692
addrelu_prior_55ALJC.pt,7,451,451,0.004561539999999999
addrelu_prior_OD4LE9.pt,14,515,515,0.00460652
addrelu_prior_CXMJUO.pt,3,511,511,0.004582819999999999
addrelu_prior_LUFZBR.pt,112,1021,1021,0.00463256
addrelu_prior_EUMTEF.pt,28,221,221,0.0046660400000000015
addrelu_prior_FXZ35I.pt,14,497,497,0.004691279999999999
addrelu_prior_JV665D.pt,14,217,217,0.0046234
addrelu_prior_87R85U.pt,112,239,239,0.00459482
addrelu_prior_9F57BL.pt,14,30,30,0.0046603999999999994
addrelu_prior_O1C3VD.pt,28,224,224,0.004652659999999999
addrelu_prior_I3KHKO.pt,7,91,91,0.00466054
addrelu_prior_SNI8JG.pt,56,1004,1004,0.004694019999999998
addrelu_prior_7BMXXC.pt,14,34,34,0.004607
addrelu_prior_CEX7VY.pt,7,240,240,0.00459526
addrelu_prior_ZGG6MK.pt,14,164,164,0.00462252
addrelu_prior_9TXAAF.pt,7,456,456,0.004602079999999998
addrelu_prior_VD345C.pt,112,1183,1183,0.004666100000000001
addrelu_prior_K0LSE4.pt,28,2045,2045,0.004599780000000001
addrelu_prior_TC9G7C.pt,28,227,227,0.00461738
addrelu_prior_X7D7ON.pt,56,991,991,0.004610520000000002
addrelu_prior_DBGG71.pt,56,58,58,0.004716140000000001
addrelu_prior_69S1KV.pt,28,142,142,0.004620560000000001
addrelu_prior_KWIQ2B.pt,7,486,486,0.0045913399999999984
addrelu_prior_8ZM77X.pt,28,203,203,0.004772059999999999
addrelu_prior_JGL0VP.pt,14,240,240,0.0047215799999999995
addrelu_prior_9AMQZV.pt,7,195,195,0.00463666
addrelu_prior_5W9G87.pt,14,600,600,0.00455042
addrelu_prior_8RO9OO.pt,14,121,121,0.004652
addrelu_prior_25RLIR.pt,14,139,139,0.004660159999999999
addrelu_prior_KVJTYN.pt,56,265,265,0.004648139999999999
addrelu_prior_7Y55KB.pt,56,147,147,0.004690399999999999
addrelu_prior_SDAV0N.pt,28,5,5,0.004654
addrelu_prior_3SN9QK.pt,28,241,241,0.004649260000000001
addrelu_prior_5FQY54.pt,28,119,119,0.004598219999999999
addrelu_prior_PP2D02.pt,28,1863,1863,0.004621019999999999
addrelu_prior_5ZGUAO.pt,7,132,132,0.004666059999999998
addrelu_prior_438285.pt,56,216,216,0.00473472
addrelu_prior_BTGFDK.pt,28,27,27,0.004616939999999999
addrelu_prior_5B7Q4D.pt,56,208,208,0.00467518
addrelu_prior_N9LY9O.pt,28,39,39,0.00468352
addrelu_prior_Y2AI54.pt,112,136,136,0.00472024
addrelu_prior_5Z1TQE.pt,112,108,108,0.0046708
addrelu_prior_NF9KM9.pt,28,159,159,0.00458974
addrelu_prior_DKLL0X.pt,3,280,280,0.004556900000000001
addrelu_prior_JG3LV6.pt,14,161,161,0.0047694
addrelu_prior_F6TNQZ.pt,14,217,217,0.004597320000000001
addrelu_prior_26F9M8.pt,7,178,178,0.0045910000000000005
addrelu_prior_VP5QV5.pt,14,129,129,0.00460068
addrelu_prior_ZGJM9V.pt,112,45,45,0.0046946
addrelu_prior_9RR8XM.pt,56,260,260,0.004631599999999999
addrelu_prior_EJNS3Y.pt,14,223,223,0.0046352200000000015
addrelu_prior_OD2A9W.pt,28,191,191,0.00457258
addrelu_prior_8TFWCG.pt,56,173,173,0.0046009799999999984
addrelu_prior_VODCPG.pt,14,284,284,0.004594580000000001
addrelu_prior_ZRHFJY.pt,3,180,180,0.004646279999999999
addrelu_prior_LP2LVL.pt,7,26,26,0.004641620000000001
addrelu_prior_K9NL7H.pt,14,32,32,0.004816180000000001
addrelu_prior_CFCXTI.pt,7,1002,1002,0.0046463999999999984
addrelu_prior_OPO8AS.pt,56,417,417,0.00465442
addrelu_prior_ZV0TFU.pt,112,79,79,0.00462076
addrelu_prior_XB7TBM.pt,28,93,93,0.004584600000000003
addrelu_prior_7MRUAO.pt,56,893,893,0.0046972
addrelu_prior_Z1JIZH.pt,28,1169,1169,0.00466602
addrelu_prior_RBPNG9.pt,14,164,164,0.004640919999999998
addrelu_prior_07M7AD.pt,56,393,393,0.00469428
addrelu_prior_79FF1Y.pt,14,168,168,0.004624059999999999
addrelu_prior_ACTT5E.pt,28,245,245,0.00471122
addrelu_prior_SPVBIS.pt,7,127,127,0.004602340000000002
addrelu_prior_J5YWCA.pt,14,74,74,0.0046314400000000006
addrelu_prior_P0Y8FM.pt,14,205,205,0.0047112199999999995
addrelu_prior_NN13CS.pt,7,45,45,0.004557640000000001
addrelu_prior_DH1JPQ.pt,14,200,200,0.004592719999999999
addrelu_prior_S14XVD.pt,112,652,652,0.004670820000000001
addrelu_prior_19GFGA.pt,28,213,213,0.00464022
addrelu_prior_ZZ1URI.pt,28,16,16,0.0045685799999999974
addrelu_prior_6FPL80.pt,56,86,86,0.004575039999999999
addrelu_prior_RSSH2I.pt,14,795,795,0.004638079999999999
addrelu_prior_CA6LNA.pt,56,57,57,0.004662699999999998
addrelu_prior_Q6JUVR.pt,56,215,215,0.004681879999999999
addrelu_prior_9WMYXS.pt,7,23,23,0.00470974
addrelu_prior_J4GR7P.pt,14,145,145,0.0045875199999999994
addrelu_prior_FERJMU.pt,14,151,151,0.004638300000000001
addrelu_prior_5S5SWE.pt,28,230,230,0.00468274
addrelu_prior_W5OLCK.pt,14,787,787,0.004644079999999999
addrelu_prior_YJZ10L.pt,7,204,204,0.004700379999999999
addrelu_prior_1ZJ9ZE.pt,28,484,484,0.0045724599999999995
addrelu_prior_1DLMQ9.pt,14,532,532,0.00457068
addrelu_prior_KKRDJL.pt,56,1277,1277,0.00467528
addrelu_prior_VYXJ68.pt,14,71,71,0.004613400000000001
addrelu_prior_YRJD97.pt,14,384,384,0.00460346
addrelu_prior_QSZCA9.pt,7,1051,1051,0.004613919999999998
addrelu_prior_VHJKOO.pt,28,42,42,0.004625139999999999
addrelu_prior_IISF95.pt,14,104,104,0.00463514
addrelu_prior_610JXM.pt,56,239,239,0.004630680000000001
addrelu_prior_PQVAPK.pt,14,47,47,0.004653539999999999
addrelu_prior_RB8EWB.pt,7,204,204,0.004622079999999999
addrelu_prior_WG9I9C.pt,14,515,515,0.00466716
addrelu_prior_4YTGN6.pt,1,5,5,0.00477766
addrelu_prior_GVILGS.pt,112,236,236,0.004668760000000001
addrelu_prior_SVVSUC.pt,28,771,771,0.004746460000000001
addrelu_prior_IT8G6I.pt,28,135,135,0.004624080000000001
addrelu_prior_QOVWN6.pt,28,544,544,0.004642639999999998
addrelu_prior_6P9WLI.pt,7,195,195,0.00464396
addrelu_prior_O73NC7.pt,28,153,153,0.00458658
addrelu_prior_S2JMY2.pt,14,74,74,0.0047474399999999995
addrelu_prior_0ZGMPE.pt,14,193,193,0.004606039999999999
addrelu_prior_RNGHQT.pt,14,963,963,0.0047033000000000005
addrelu_prior_F495H1.pt,112,178,178,0.00468402
addrelu_prior_EEBHLU.pt,14,130,130,0.00461286
addrelu_prior_G9C0JK.pt,28,7,7,0.0046272200000000005
addrelu_prior_C3VSSJ.pt,7,224,224,0.00465852
addrelu_prior_5IH6Z3.pt,112,503,503,0.00466604
addrelu_prior_AVVDM7.pt,28,244,244,0.004708540000000001
addrelu_prior_1TIY52.pt,7,160,160,0.004685000000000002
addrelu_prior_8XBXN9.pt,56,526,526,0.00457516
addrelu_prior_TYNRSK.pt,7,115,115,0.004604100000000001
addrelu_prior_8R6E5Q.pt,14,470,470,0.00461142
addrelu_prior_4AUVDK.pt,14,226,226,0.004650880000000001
addrelu_prior_QAX46V.pt,7,256,256,0.004582159999999999
addrelu_prior_4E5Q2J.pt,14,46,46,0.004599120000000001
addrelu_prior_TW9M2R.pt,7,540,540,0.004551059999999999
addrelu_prior_C8KVUD.pt,14,192,192,0.004585260000000001
addrelu_prior_M580E8.pt,56,158,158,0.00465872
addrelu_prior_KLFMO7.pt,7,264,264,0.004656820000000001
addrelu_prior_48E1MQ.pt,14,152,152,0.00474698
addrelu_prior_NFO3LR.pt,1,136,136,0.004671
addrelu_prior_MF302Q.pt,14,248,248,0.004669639999999998
addrelu_prior_0RCF68.pt,14,520,520,0.0045701399999999994
addrelu_prior_I8ZERV.pt,224,44,44,0.004627500000000001
addrelu_prior_9KTXWG.pt,28,88,88,0.00464306
addrelu_prior_66U8JG.pt,14,179,179,0.0046192
addrelu_prior_3FEXKM.pt,14,499,499,0.004652159999999999
addrelu_prior_O2WNPV.pt,7,187,187,0.0047171
addrelu_prior_EXWG1O.pt,56,190,190,0.0047675999999999994
addrelu_prior_UEQJVN.pt,7,513,513,0.0045918999999999995
addrelu_prior_F06GC2.pt,14,255,255,0.0045993200000000005
addrelu_prior_1V8JBR.pt,14,498,498,0.00457576
addrelu_prior_JUNAYZ.pt,28,796,796,0.004741819999999999
addrelu_prior_5KO0RI.pt,14,824,824,0.00464682
addrelu_prior_YPDLIS.pt,28,255,255,0.004595059999999999
addrelu_prior_RWQCZQ.pt,7,5,5,0.004592400000000001
addrelu_prior_K7CGNN.pt,14,97,97,0.00463666
addrelu_prior_56RE7M.pt,28,151,151,0.004545120000000001
addrelu_prior_FJ49ET.pt,7,217,217,0.004586299999999999
addrelu_prior_UZ03QA.pt,112,503,503,0.00460624
addrelu_prior_O7FEUM.pt,14,184,184,0.004678819999999999
addrelu_prior_LQYO56.pt,56,53,53,0.004667939999999999
addrelu_prior_6E9A8O.pt,7,1025,1025,0.0045697199999999985
addrelu_prior_REL7C0.pt,1,210,210,0.0045458600000000005
addrelu_prior_G3M6U7.pt,112,90,90,0.004769599999999999
addrelu_prior_EJ64J7.pt,56,135,135,0.00456902
addrelu_prior_73JE0A.pt,56,118,118,0.004559499999999999
addrelu_prior_FT6MMW.pt,56,491,491,0.0046042999999999995
addrelu_prior_CL3TPF.pt,14,179,179,0.0046373
addrelu_prior_XECO5C.pt,14,638,638,0.004551439999999999
addrelu_prior_METECZ.pt,7,257,257,0.00458686
addrelu_prior_A7HDTX.pt,14,521,521,0.004629799999999998
addrelu_prior_WTAX09.pt,56,220,220,0.00459066
addrelu_prior_3XRK9X.pt,7,174,174,0.004627799999999999
addrelu_prior_T345PP.pt,14,142,142,0.00462054
addrelu_prior_0O8DPS.pt,14,222,222,0.004592220000000002
addrelu_prior_KPAVV2.pt,3,990,990,0.004551960000000001
addrelu_prior_MTXUMK.pt,28,99,99,0.004604800000000002
addrelu_prior_31F3QJ.pt,28,182,182,0.00454382
addrelu_prior_UNFKDJ.pt,14,52,52,0.004627640000000002
addrelu_prior_0B2S3W.pt,7,116,116,0.004669199999999999
addrelu_prior_31KPQF.pt,28,152,152,0.0046057599999999995
addrelu_prior_YXGSX3.pt,56,936,936,0.004653180000000001
addrelu_prior_9RIOFL.pt,14,225,225,0.004626140000000001
addrelu_prior_2AM7D4.pt,112,786,786,0.00459908
addrelu_prior_WBUFQ4.pt,112,948,948,0.00466282
addrelu_prior_AAMQMH.pt,28,578,578,0.00467052
addrelu_prior_1NGLHO.pt,28,587,587,0.0045416399999999996
addrelu_prior_5BXKZ2.pt,14,114,114,0.004643379999999999
addrelu_prior_C5F8WW.pt,14,1341,1341,0.00457792
addrelu_prior_9W8FTO.pt,28,89,89,0.004622699999999999
addrelu_prior_Q050WQ.pt,7,98,98,0.0047179
addrelu_prior_PHZ8R9.pt,14,994,994,0.004682980000000001
addrelu_prior_T6O8P8.pt,56,148,148,0.00457244
addrelu_prior_88XH7R.pt,56,45,45,0.0046723400000000005
addrelu_prior_A4WCA4.pt,28,199,199,0.004709680000000001
addrelu_prior_BDJ68C.pt,28,526,526,0.004554020000000001
addrelu_prior_GSX1Z1.pt,28,225,225,0.004674960000000001
addrelu_prior_34JHBY.pt,14,211,211,0.004570220000000001
addrelu_prior_3JC1IB.pt,28,197,197,0.0046478399999999994
addrelu_prior_JGAIRS.pt,112,267,267,0.00464954
addrelu_prior_JCHJUD.pt,7,245,245,0.004608879999999998
addrelu_prior_0KIIC6.pt,224,68,68,0.00464674
addrelu_prior_UBYF9O.pt,28,188,188,0.004626639999999998
addrelu_prior_SWNUT2.pt,14,247,247,0.0046164199999999996
addrelu_prior_OPAOND.pt,14,81,81,0.004599840000000001
addrelu_prior_IYX96T.pt,56,229,229,0.004648500000000001
addrelu_prior_DEFR55.pt,28,184,184,0.0046507200000000005
addrelu_prior_28HR0I.pt,14,137,137,0.004593899999999998
addrelu_prior_SVA9PM.pt,7,496,496,0.004653200000000001
addrelu_prior_D4FND7.pt,14,199,199,0.00479972
addrelu_prior_C1INTU.pt,7,180,180,0.0045724599999999995
addrelu_prior_SZKUZB.pt,28,145,145,0.004708519999999999
addrelu_prior_CBKL5V.pt,7,1922,1922,0.00460982
addrelu_prior_P7QXRI.pt,14,1268,1268,0.00459302
addrelu_prior_3SNZHI.pt,28,202,202,0.004676360000000001
addrelu_prior_8VOYJW.pt,112,1013,1013,0.00465744
addrelu_prior_0ELRNM.pt,7,12,12,0.004649980000000001
addrelu_prior_EK31ML.pt,112,380,380,0.004666199999999999
addrelu_prior_U1LA1Z.pt,7,270,270,0.00471328
addrelu_prior_AO5J45.pt,56,54,54,0.00471634
addrelu_prior_WD30GE.pt,28,148,148,0.00463176
addrelu_prior_O0Y7JG.pt,14,148,148,0.0045914599999999995
addrelu_prior_KBL1OI.pt,14,1017,1017,0.0047024
addrelu_prior_6WQD6H.pt,28,1936,1936,0.0046695799999999996
addrelu_prior_3P6STI.pt,112,562,562,0.00466238
addrelu_prior_UWYJND.pt,28,85,85,0.004569159999999999
addrelu_prior_YRSH6N.pt,14,53,53,0.0046175999999999995
addrelu_prior_ORNA8O.pt,56,143,143,0.004605280000000001
addrelu_finegrained1_J0T2H3.pt,7,112,112,0.00468982
addrelu_finegrained1_IX6LNB.pt,7,130,130,0.00458638
addrelu_finegrained1_Y79YG8.pt,7,157,157,0.0046074
addrelu_finegrained1_KGRJDM.pt,7,213,213,0.004605659999999999
addrelu_finegrained1_K6Y4V6.pt,7,111,111,0.004623619999999999
addrelu_finegrained1_KC11C6.pt,7,121,121,0.00461966
addrelu_finegrained1_JFJCFS.pt,7,189,189,0.004594399999999999
addrelu_finegrained1_7D8ULB.pt,7,174,174,0.0047048
addrelu_finegrained1_WQBEPY.pt,7,177,177,0.004870760000000002
addrelu_finegrained1_ONKD26.pt,7,198,198,0.00466674
addrelu_finegrained1_BQLFNA.pt,7,195,195,0.004684379999999999
addrelu_finegrained1_KMJN39.pt,7,193,193,0.004568080000000001
addrelu_finegrained1_EK7OH6.pt,7,190,190,0.004678960000000001
addrelu_finegrained1_Q8SI33.pt,7,217,217,0.00463434
addrelu_finegrained1_YMOKZP.pt,7,209,209,0.0046352
addrelu_finegrained1_Y0ZT4V.pt,7,214,214,0.004612659999999999
addrelu_finegrained1_NYHWEN.pt,7,173,173,0.004601300000000003
addrelu_finegrained1_TVOVZ5.pt,7,207,207,0.00467542
addrelu_finegrained1_I0KCJ8.pt,7,210,210,0.0045749
addrelu_finegrained1_L9ZQR1.pt,7,113,113,0.004670459999999999
addrelu_finegrained2_6V11P6.pt,7,122,122,0.0046451
addrelu_finegrained2_5RFAXH.pt,7,143,143,0.004591059999999999
addrelu_finegrained2_38I3F4.pt,7,107,107,0.004582780000000002
addrelu_finegrained2_BC1B66.pt,7,222,222,0.004576500000000001
addrelu_finegrained2_YGR9VG.pt,7,115,115,0.004665739999999999
addrelu_finegrained2_0LUFW2.pt,7,111,111,0.0046376
addrelu_finegrained2_L4G7EM.pt,7,199,199,0.004598999999999999
addrelu_finegrained2_O58O5A.pt,7,128,128,0.005156999999999999
addrelu_finegrained2_2IIEJL.pt,7,150,150,0.004673319999999999
addrelu_finegrained2_75O3VS.pt,7,161,161,0.0046034000000000005
addrelu_finegrained2_7LX213.pt,7,153,153,0.004600560000000001
addrelu_finegrained2_56BWJ3.pt,7,198,198,0.0046104200000000005
addrelu_finegrained2_JSBTFL.pt,7,131,131,0.004589440000000001
addrelu_finegrained2_I9QISR.pt,7,121,121,0.00466596
addrelu_finegrained2_NDWRQ4.pt,7,129,129,0.00465368
addrelu_finegrained2_B2KJ1R.pt,7,209,209,0.00458754
addrelu_finegrained2_TLWZFT.pt,7,215,215,0.004607180000000001
addrelu_finegrained2_NEXS3T.pt,7,159,159,0.00468734
addrelu_finegrained2_9NEICA.pt,7,113,113,0.004638419999999999
addrelu_finegrained2_ZYM691.pt,7,187,187,0.00457984
