feature0,feature1,feature2,feature3,feature4,True,Pred,Error
56,488,488,2,2,0.00451108,0.004485979763449154,0.005564130219558481
14,490,490,2,2,0.004613819999999999,0.004471073612612613,0.030938872211613393
224,247,247,2,2,0.004349839999999999,0.004405384405276703,0.01276929847458848
28,53,53,2,2,0.0045014799999999995,0.004478606396675256,0.0050813517609195145
14,235,235,2,2,0.0044817799999999994,0.005650965959974232,0.2608753575530777
56,56,56,2,2,0.00453288,0.004498597543555238,0.007563062874985055
14,1037,1037,3,2,0.004556979999999999,0.004425939594594602,0.028755975537614078
14,74,74,2,2,0.004528859999999999,0.004414092990905206,0.025341257865068363
14,151,151,2,2,0.0045238000000000006,0.004462493118275423,0.013552076069803612
112,52,52,3,1,0.004440300000000001,0.0044536138270270436,0.0029984070957012753
14,195,195,2,2,0.00445382,0.0044494076272844196,0.000990693992029374
28,841,841,3,1,0.0044962199999999996,0.005480809891891878,0.21898169838039025
56,65,65,2,2,0.004437720000000002,0.004445768230051469,0.0018135957319225951
28,538,538,2,2,0.004513319999999999,0.004443547338738722,0.0154592763777611
28,844,844,2,1,0.00451214,0.0048554272432432535,0.07608080494914897
112,198,198,2,2,0.004332940000000001,0.004365569529214922,0.0075305749017803856
56,234,234,2,2,0.0044005599999999995,0.004498892895109373,0.022345541274149967
56,57,57,3,1,0.004423,0.0044307339366795465,0.001748572615769081
112,54,54,3,2,0.0045555000000000005,0.004548707870072418,0.0014909735325612638
56,834,834,2,2,0.004418119999999999,0.004454185243243234,0.008163029352583145
112,91,91,2,2,0.00448094,0.00445313061209781,0.0062061504733805185
28,185,185,3,2,0.0044748400000000025,0.004461977900900903,0.0028743148579836036
112,136,136,3,2,0.004527480000000001,0.004464824148648654,0.013839012287485984
112,498,498,3,2,0.004459599999999999,0.004431391439189185,0.006325356716031597
14,500,500,2,2,0.0044687799999999995,0.004474605989189199,0.0013037091083471111
56,200,200,3,2,0.004434179999999999,0.004461602369111971,0.0061843157273660364
28,64,64,2,2,0.0044023,0.00444532030244529,0.009772233252002488
14,54,54,2,2,0.00447342,0.004972912003796659,0.111657748165086
14,252,252,3,2,0.004431040000000001,0.004453331938245385,0.005030859176487679
14,133,133,3,2,0.00508132,0.004506088602573998,0.11320511155093607
14,233,233,3,2,0.0043998399999999995,0.004490404747490348,0.020583645653103003
14,505,505,2,2,0.00456724,0.0045142037759330796,0.01161231379715553
56,50,50,3,2,0.00451492,0.004467559564478766,0.010489761838799865
28,246,246,3,2,0.004421640000000001,0.004450607553667956,0.006551314369318796
14,474,474,3,1,0.004470720000000001,0.004499833828828839,0.006512111881047774
28,241,241,2,2,0.004462559999999999,0.004424545564864887,0.00851852639182717
112,73,73,2,2,0.004440100000000001,0.00443698938751609,0.0007005726186145708
112,186,186,2,1,0.004387639999999999,0.004426092378378392,0.008763795201610277
56,57,57,2,2,0.004434700000000001,0.004421107045945947,0.003065134970585025
14,68,68,2,2,0.004430320000000001,0.0044719176719433705,0.00938931543170016
14,133,133,3,1,0.0044640999999999995,0.00449055583861004,0.005926354384991526
112,247,247,3,2,0.0044448,0.00451052562861238,0.014787083471107815
14,65,65,2,2,0.004560739999999999,0.0045434417387387295,0.0037928628383265346
28,494,494,2,2,0.004482959999999999,0.004495127549549551,0.0027141775856914315
14,376,376,3,2,0.00443224,0.004478065097297284,0.010339037889934696
112,506,506,2,2,0.004428380000000001,0.0044441682269841356,0.0035652376228179823
112,256,256,2,2,0.00445504,0.004512557211711715,0.012910593779565386
112,197,197,2,2,0.004371440000000001,0.004362987657142851,0.0019335374286618887
28,510,510,2,1,0.004483660000000001,0.004586859588803082,0.023016818581935498
28,64,64,3,2,0.004491660000000001,0.004513614589575285,0.004887856510796602
14,188,188,3,1,0.0044635199999999995,0.004466886864864872,0.00075430710848674
112,25,25,2,2,0.00439304,0.004480635405405389,0.01993958748506482
14,152,152,3,2,0.0044481799999999995,0.004456253701565861,0.0018150572966610533
112,496,496,3,2,0.004596260000000002,0.004479400389682541,0.02542493468982629
28,504,504,2,2,0.004531599999999999,0.004457352597490345,0.01638436810611141
112,490,490,3,2,0.00450732,0.0044262605981981945,0.017983946514071748
112,496,496,2,2,0.004518619999999999,0.004420660640197339,0.021679043558135155
56,58,58,3,2,0.004483139999999999,0.0044504304600600664,0.007296122793384266
14,249,249,3,1,0.0044018799999999995,0.00446567076756756,0.014491709807527708
28,61,61,3,1,0.0044961,0.0045628204134179635,0.014839619540927293
56,62,62,3,2,0.004460519999999999,0.0044689335189189066,0.0018862193015405143
112,508,508,2,1,0.004412579999999998,0.004445542453903909,0.007470109075395851
14,845,845,3,2,0.00446668,0.0044349885306306305,0.007095083903339673
56,198,198,2,2,0.004457280000000002,0.004454457112097829,0.0006333207476697013
28,79,79,2,2,0.004477680000000001,0.0044716787815315346,0.0013402517527975819
56,52,52,3,2,0.004438339999999998,0.004550537541570135,0.02527916779024081
224,520,520,3,2,0.00440912,0.004497187690733587,0.01997398363700406
14,58,58,3,1,0.004469300000000001,0.004523762563963964,0.012185927094615065
56,187,187,3,2,0.0044166200000000004,0.0044535560038609975,0.008362957162037265
56,137,137,3,1,0.00445738,0.0044891182918919085,0.007120391775416975
112,478,478,2,2,0.004443600000000001,0.004462951864864882,0.004354997044036595
14,247,247,3,2,0.0044157799999999985,0.004465541155984549,0.011268939119374276
14,61,61,3,1,0.004451620000000002,0.0045362937666666645,0.019020888275877727
56,149,149,3,2,0.0043965,0.004432130785285276,0.008104352390600722
14,136,136,3,2,0.00447528,0.00451301568519947,0.008432027761272984
112,57,57,3,2,0.00441426,0.0045046309438867465,0.020472501367555775
112,248,248,3,1,0.00439316,0.004432015173873872,0.008844470466332176
14,73,73,2,2,0.004449880000000001,0.004461536537794935,0.0026195173341604936
56,496,496,3,2,0.00441966,0.004468295868082348,0.011004436558999605
112,68,68,2,2,0.00445472,0.00441080111711712,0.009858954745276939
28,846,846,3,2,0.004458759999999999,0.004447893207207202,0.002437178227309093
56,178,178,2,2,0.004429400000000001,0.004484235944916364,0.012379993885484152
28,131,131,2,2,0.004499179999999999,0.004504962212355211,0.0012851702655176551
28,238,238,2,1,0.004394719999999999,0.004513650964135575,0.02706223926338349
14,499,499,2,2,0.0044973,0.004476815608558559,0.004554819878914281
224,182,182,2,1,0.004361560000000002,0.004496525311196918,0.030944274800052313
28,50,50,3,2,0.00445798,0.004456261192792801,0.00038555740653817007
