model_path,HW,CIN,CIN,latency
add_finegrained1_66DWZ3.pt,14,18,18,0.01392268
add_finegrained1_JDTXED.pt,3,289,289,0.01667712
add_finegrained1_CDJZ9O.pt,3,208,208,0.01192533999999999
add_finegrained1_6RNORK.pt,3,267,267,0.01861484
add_finegrained1_JLM8LZ.pt,3,167,167,0.0185932
add_finegrained1_WVWLGI.pt,3,284,284,0.018726340000000005
add_finegrained1_SVYYLA.pt,3,135,135,0.015294059999999996
add_finegrained1_IVII6S.pt,3,255,255,0.019980699999999997
add_finegrained1_PY4XP0.pt,3,254,254,0.014611160000000002
add_finegrained1_M507A5.pt,3,268,268,0.028268080000000008
add_finegrained1_AK4OTO.pt,3,275,275,0.01973834
add_finegrained1_2T8VYG.pt,3,206,206,0.017045799999999996
add_finegrained1_JESDUQ.pt,3,150,150,0.01667497999999999
add_finegrained1_EYJM15.pt,3,246,246,0.02838824
add_finegrained1_DC8NZA.pt,3,170,170,0.024248719999999998
add_finegrained1_5T6UTP.pt,3,180,180,0.014428239999999997
add_finegrained1_RJT2WD.pt,3,269,269,0.028749679999999996
add_finegrained1_BLHSER.pt,3,145,145,0.015478339999999995
add_finegrained1_XNOZYG.pt,3,153,153,0.028048040000000003
add_finegrained1_JM188Z.pt,3,276,276,0.021409279999999996
add_finegrained1_26KNBU.pt,3,174,174,0.015562320000000001
add_finegrained1_O7RBBG.pt,14,8,8,0.017450459999999998
add_finegrained1_NSCLL4.pt,14,10,10,0.016895919999999995
add_finegrained1_5G2PYI.pt,14,7,7,0.022548899999999997
add_finegrained1_4DHLN6.pt,14,6,6,0.00449176
add_finegrained1_JXIP3V.pt,14,5,5,0.017251360000000004
add_finegrained1_9744TP.pt,14,9,9,0.02008934
add_finegrained1_BFP6EN.pt,14,11,11,0.028341099999999994
add_finegrained1_13NUSA.pt,28,5,5,0.02539629999999999
add_finegrained1_1K04JP.pt,28,7,7,0.022510379999999993
add_finegrained1_QRXSK6.pt,28,8,8,0.0198889
add_finegrained1_668G67.pt,28,9,9,0.01678354
add_finegrained1_4LHITX.pt,28,6,6,0.015218099999999998
add_finegrained1_2IOY7I.pt,28,4,4,0.02557367999999999
add_finegrained1_R0JH7N.pt,14,185,185,0.013074500000000003
add_finegrained1_RLEAAF.pt,14,147,147,0.016577139999999997
add_finegrained1_6S68TS.pt,14,215,215,0.008403320000000002
add_finegrained1_5K9DX3.pt,14,177,177,0.009308300000000002
add_finegrained1_8OU1D2.pt,14,96,96,0.008950439999999999
add_finegrained1_IJH3Q9.pt,14,124,124,0.008305559999999997
add_finegrained1_QQDU3X.pt,14,139,139,0.007019879999999998
add_finegrained1_3EP1AO.pt,14,122,122,0.007123700000000002
add_finegrained1_HCVA01.pt,14,208,208,0.015695640000000007
add_finegrained1_CZASS4.pt,14,107,107,0.012931419999999996
add_finegrained1_KXC988.pt,14,162,162,0.012150000000000001
add_finegrained1_EOCRNH.pt,14,129,129,0.014459279999999998
add_finegrained1_H9UJUJ.pt,14,155,155,0.011129120000000003
add_finegrained1_PGFGSC.pt,14,171,171,0.024827219999999997
add_finegrained1_YHXF27.pt,14,149,149,0.010863359999999996
add_finegrained1_NU04UD.pt,14,111,111,0.005127199999999998
add_finegrained1_H4EIH4.pt,14,151,151,0.009651860000000002
add_finegrained1_G69EUZ.pt,14,169,169,0.00831554
add_finegrained1_GVMSCY.pt,14,220,220,0.00449044
add_finegrained1_Z1PDKB.pt,14,132,132,0.007291399999999999
add_finegrained1_ZVHQUJ.pt,7,161,161,0.013566399999999992
add_finegrained1_RQC8VY.pt,7,113,113,0.011120420000000004
add_finegrained1_K6Z3IG.pt,7,134,134,0.014936419999999997
add_finegrained1_V8OXBB.pt,7,121,121,0.017732380000000002
add_finegrained1_9S9XF2.pt,7,132,132,0.02357428
add_finegrained1_40F0HJ.pt,7,186,186,0.0180216
add_finegrained1_MNEKXY.pt,7,116,116,0.013530580000000004
add_finegrained1_3GGC6A.pt,7,166,166,0.02420270000000001
add_finegrained1_SEN8X0.pt,7,138,138,0.014777159999999998
add_finegrained1_4APFJL.pt,7,143,143,0.015688360000000002
add_finegrained1_V6N59Y.pt,7,149,149,0.017780440000000005
add_finegrained1_6N6XU3.pt,7,83,83,0.01782262
add_finegrained1_COYXY7.pt,7,103,103,0.014153839999999997
add_finegrained1_QAAP0T.pt,7,162,162,0.027475339999999987
add_finegrained1_7C3OP8.pt,7,167,167,0.013055059999999999
add_finegrained1_LE4XO1.pt,7,157,157,0.017180920000000002
add_finegrained1_Q8Z9P4.pt,7,148,148,0.0163168
add_finegrained1_FGAS18.pt,7,190,190,0.01903622
add_finegrained1_SGSQ01.pt,7,197,197,0.016903139999999997
add_finegrained1_4LNNXT.pt,7,123,123,0.010111039999999998
add_finegrained1_YYKGQY.pt,3,646,646,0.004449639999999998
add_finegrained1_CM5U44.pt,3,740,740,0.010110640000000002
add_finegrained1_A8X1FG.pt,3,534,534,0.019768600000000004
add_finegrained1_1LOHC9.pt,3,1106,1106,0.01868803999999999
add_finegrained1_5QVXDE.pt,3,1100,1100,0.011410179999999999
add_finegrained1_V2C0W7.pt,3,744,744,0.016385620000000004
add_finegrained1_4BUDGX.pt,3,737,737,0.01197938
add_finegrained1_LLUDLE.pt,3,500,500,0.011688900000000002
add_finegrained1_851F0X.pt,3,1018,1018,0.012408999999999996
add_finegrained1_EI18Z7.pt,3,956,956,0.01649396
add_finegrained1_XLZCND.pt,3,1050,1050,0.025194000000000008
add_finegrained1_OXNN2E.pt,3,1042,1042,0.021593419999999995
add_finegrained1_90X2ON.pt,3,937,937,0.022305460000000003
add_finegrained1_CT8M75.pt,3,1066,1066,0.017696319999999998
add_finegrained1_AAP7XK.pt,3,787,787,0.015790560000000002
add_finegrained1_Z4P53G.pt,3,783,783,0.0102347
add_finegrained1_4BXGD7.pt,3,1081,1081,0.011499580000000002
add_finegrained1_V3GEBP.pt,3,1134,1134,0.026560120000000007
add_finegrained1_E3BFOU.pt,3,864,864,0.02893846
add_finegrained1_7FV3F5.pt,3,1113,1113,0.022309580000000006
add_finegrained1_FUZRJX.pt,14,173,173,0.015493399999999997
add_finegrained1_783R1O.pt,14,193,193,0.0056337400000000025
add_finegrained1_Y7U58D.pt,14,207,207,0.011221220000000002
add_finegrained1_PK55JG.pt,14,183,183,0.00744326
add_finegrained1_CDMJQE.pt,14,146,146,0.010782680000000006
add_finegrained1_Y2WDBK.pt,14,169,169,0.01873514000000001
add_finegrained1_MHIGNT.pt,14,179,179,0.013003199999999994
add_finegrained1_SFQRBD.pt,14,277,277,0.0044821
add_finegrained1_OC0XSC.pt,14,166,166,0.00502572
add_finegrained1_2BXXP5.pt,14,162,162,0.00457614
add_finegrained1_DANUUB.pt,14,143,143,0.022239660000000005
add_finegrained1_WC7K1Q.pt,14,258,258,0.004973160000000001
add_finegrained1_7W3H0D.pt,14,194,194,0.013614859999999993
add_finegrained1_VD6VTA.pt,14,175,175,0.004467379999999999
add_finegrained1_5HSZCF.pt,14,148,148,0.009987120000000004
add_finegrained1_8PZ9Z6.pt,14,168,168,0.012874339999999998
add_finegrained1_YXEH3Z.pt,14,267,267,0.007777700000000001
add_finegrained1_4JRA4V.pt,14,124,124,0.009128619999999997
add_finegrained1_2LK6U9.pt,14,153,153,0.0106878
add_finegrained1_WJBIV6.pt,14,132,132,0.013465740000000002
add_finegrained1_QRU24X.pt,7,704,704,0.004470940000000001
add_finegrained1_AW664K.pt,7,712,712,0.0073579
add_finegrained1_QDM83P.pt,7,760,760,0.011412339999999998
add_finegrained1_H1KN9L.pt,7,661,661,0.013101420000000004
add_finegrained1_C2NJ3O.pt,7,628,628,0.010587840000000001
add_finegrained1_CZN9DP.pt,7,938,938,0.00447322
add_finegrained1_LXFGV8.pt,7,619,619,0.012666780000000006
add_finegrained1_AD76FD.pt,7,825,825,0.008370599999999997
add_finegrained1_LBMJSP.pt,7,773,773,0.009747180000000001
add_finegrained1_YBXU60.pt,7,796,796,0.005929219999999998
add_finegrained1_JI08HI.pt,7,581,581,0.0045562599999999995
add_finegrained1_4B4Z5U.pt,7,771,771,0.00953184
add_finegrained1_V61TAU.pt,7,862,862,0.004442540000000001
add_finegrained1_L461Z3.pt,7,591,591,0.011394040000000001
add_finegrained1_YR6ISP.pt,7,525,525,0.007268480000000002
add_finegrained1_SV5NTL.pt,7,606,606,0.0044201200000000005
add_finegrained1_4OEXXU.pt,7,407,407,0.009439719999999999
add_finegrained1_AXAAJY.pt,7,788,788,0.007282760000000002
add_finegrained1_DH1XOS.pt,7,735,735,0.011824040000000003
add_finegrained1_M454P4.pt,7,948,948,0.004527259999999999
add_finegrained1_SBGBD0.pt,56,158,158,0.004572919999999998
add_finegrained1_M565YI.pt,56,154,154,0.00442358
add_finegrained1_ZV95U1.pt,56,143,143,0.00437896
add_finegrained1_9IOAH9.pt,56,174,174,0.004614860000000001
add_finegrained1_8ZPV8Y.pt,56,123,123,0.004489699999999998
add_finegrained1_GN28P0.pt,56,161,161,0.0045140200000000005
add_finegrained1_FARIPK.pt,56,130,130,0.00446372
add_finegrained1_9902NR.pt,56,145,145,0.0044334199999999995
add_finegrained1_5R1XZR.pt,56,127,127,0.00440406
add_finegrained1_OJR9YB.pt,56,90,90,0.00449512
add_finegrained1_HGXE51.pt,56,109,109,0.0044337199999999995
add_finegrained1_B2V43J.pt,56,160,160,0.00449216
add_finegrained1_ULWLGJ.pt,56,181,181,0.004517499999999999
add_finegrained1_91POOM.pt,56,166,166,0.00455624
add_finegrained1_P7JUN0.pt,56,190,190,0.00456076
add_finegrained1_TR0JCR.pt,56,85,85,0.004468719999999998
add_finegrained1_M808BE.pt,56,134,134,0.00441234
add_finegrained1_EHZZON.pt,56,183,183,0.004509679999999999
add_finegrained1_ZCJOV9.pt,56,107,107,0.004433299999999999
add_finegrained1_HPJ2O6.pt,56,176,176,0.00459484
add_finegrained1_WYZQWW.pt,7,178,178,0.02357246
add_finegrained1_KPOH3W.pt,7,111,111,0.016681840000000007
add_finegrained1_GUETPV.pt,7,210,210,0.016954059999999993
add_finegrained1_GH5P6Z.pt,7,153,153,0.0099592
add_finegrained1_OMWLJ8.pt,7,195,195,0.024720919999999993
add_finegrained1_QVND0B.pt,7,177,177,0.028814899999999997
add_finegrained1_J2EDGN.pt,7,109,109,0.012637919999999999
add_finegrained1_ZHDUPF.pt,7,244,244,0.02439994
add_finegrained1_SD2J31.pt,7,186,186,0.019581099999999997
add_finegrained1_KX485R.pt,7,184,184,0.014282320000000001
add_finegrained1_QTWHXQ.pt,7,126,126,0.024484759999999998
add_finegrained1_OQFPZA.pt,7,252,252,0.024015400000000006
add_finegrained1_UAXFT2.pt,7,190,190,0.018364760000000004
add_finegrained1_F65THW.pt,7,181,181,0.028888820000000003
add_finegrained1_GCKO28.pt,7,148,148,0.008674399999999999
add_finegrained1_3FWGP0.pt,7,224,224,0.013195060000000007
add_finegrained1_1KKNT8.pt,7,240,240,0.014507939999999995
add_finegrained1_FNRDJU.pt,7,236,236,0.024197599999999993
add_finegrained1_B5I5YC.pt,7,198,198,0.0155604
add_finegrained1_S4EBXY.pt,7,141,141,0.02291322
add_finegrained1_6GKDV3.pt,7,255,255,0.00454102
add_finegrained1_B4XUCQ.pt,7,269,269,0.017798340000000003
add_finegrained1_YUTSTU.pt,7,216,216,0.010933720000000001
add_finegrained1_T3BT3V.pt,7,147,147,0.027272460000000012
add_finegrained1_ZIASC7.pt,7,246,246,0.011057520000000005
add_finegrained1_KPVQ5T.pt,7,215,215,0.014031739999999997
add_finegrained1_MUXKTM.pt,7,119,119,0.01635854
add_finegrained1_ETGDV8.pt,7,236,236,0.017189979999999997
add_finegrained1_OSYK39.pt,7,151,151,0.019528859999999995
add_finegrained1_6578EL.pt,7,116,116,0.025649
add_finegrained1_F02I5Z.pt,7,142,142,0.019644039999999998
add_finegrained1_MGZ3KV.pt,7,213,213,0.017787740000000007
add_finegrained1_6H73HI.pt,7,225,225,0.019832680000000002
add_finegrained1_CZZH74.pt,7,136,136,0.0247267
add_finegrained1_BGL1MO.pt,7,254,254,0.011715800000000004
add_finegrained1_YA2WG4.pt,7,122,122,0.011799740000000001
add_finegrained1_18LU4Q.pt,7,261,261,0.0121104
add_finegrained1_6XYB2L.pt,7,243,243,0.01620712
add_finegrained1_CSO1ZE.pt,7,228,228,0.015392460000000004
add_finegrained1_AQNWLA.pt,7,191,191,0.020613020000000003
add_finegrained1_5RRA3G.pt,56,141,141,0.0044258
add_finegrained1_HFDOCB.pt,56,109,109,0.004386760000000001
add_finegrained1_2S9EPZ.pt,56,135,135,0.004434080000000002
add_finegrained1_QXDAK9.pt,56,128,128,0.0043895800000000006
add_finegrained1_V0580D.pt,56,127,127,0.004475400000000002
add_finegrained1_8HZUD6.pt,56,96,96,0.004424100000000001
add_finegrained1_9RVMVM.pt,56,79,79,0.004434040000000001
add_finegrained1_A50KMK.pt,56,187,187,0.0046191
add_finegrained1_9TV77W.pt,56,94,94,0.004429200000000001
add_finegrained1_TNVMVJ.pt,56,172,172,0.0045014600000000005
add_finegrained1_S2VIWT.pt,56,104,104,0.004377800000000001
add_finegrained1_S7QRWT.pt,56,132,132,0.0043873
add_finegrained1_ZXQN8P.pt,56,155,155,0.004428959999999999
add_finegrained1_0MRQL6.pt,56,115,115,0.00438478
add_finegrained1_EAMK2J.pt,56,174,174,0.0045674600000000015
add_finegrained1_MXWQJ5.pt,56,160,160,0.004499840000000001
add_finegrained1_PKJUB3.pt,56,121,121,0.00459878
add_finegrained1_WSSFE3.pt,56,168,168,0.00462756
add_finegrained1_9P5S7Y.pt,56,159,159,0.0045012
add_finegrained1_63E7CE.pt,56,136,136,0.0043704799999999995
add_finegrained1_GJLA7Y.pt,7,465,465,0.006498660000000002
add_finegrained1_PAFT0Z.pt,7,819,819,0.006708839999999999
add_finegrained1_L5ANHL.pt,7,678,678,0.009135700000000004
add_finegrained1_93Y3S2.pt,7,750,750,0.01438482
add_finegrained1_SGCOWN.pt,7,615,615,0.011940880000000004
add_finegrained1_5CDTQT.pt,7,564,564,0.005372499999999998
add_finegrained1_S7FFXQ.pt,7,542,542,0.012046380000000002
add_finegrained1_SJJIHX.pt,7,918,918,0.007388880000000001
add_finegrained1_QDI6LL.pt,7,901,901,0.004484220000000001
add_finegrained1_UG3LSM.pt,7,644,644,0.00863784
add_finegrained1_0C8BOL.pt,7,568,568,0.004671220000000001
add_finegrained1_NC4830.pt,7,402,402,0.01049182
add_finegrained1_ZTCPB4.pt,7,754,754,0.0056332199999999995
add_finegrained1_5ED6IX.pt,7,941,941,0.0061122
add_finegrained1_TIJM8Z.pt,7,906,906,0.004530679999999998
add_finegrained1_B7S1XD.pt,7,456,456,0.0066381600000000015
add_finegrained1_A8QP0F.pt,7,446,446,0.011682380000000001
add_finegrained1_5M3WUU.pt,7,411,411,0.0170622
add_finegrained1_578UFM.pt,7,618,618,0.024118940000000005
add_finegrained1_3P44P8.pt,7,779,779,0.014231920000000002
add_finegrained1_2DNNPN.pt,28,48,48,0.009316020000000001
add_finegrained1_1BFQYZ.pt,28,23,23,0.005918360000000001
add_finegrained1_0SNRUN.pt,28,27,27,0.008597239999999997
add_finegrained1_WU90NF.pt,28,49,49,0.011106120000000002
add_finegrained1_INWFH9.pt,28,43,43,0.0071556599999999995
add_finegrained1_KG2KIN.pt,28,42,42,0.014466039999999993
add_finegrained1_ZYZ18A.pt,28,44,44,0.008930039999999995
add_finegrained1_P73A0G.pt,28,25,25,0.018476819999999994
add_finegrained1_U33PB3.pt,28,35,35,0.010087699999999998
add_finegrained1_MYS7OS.pt,28,32,32,0.005012020000000001
add_finegrained1_9EQB1H.pt,28,21,21,0.009973079999999999
add_finegrained1_WNM8DK.pt,28,26,26,0.01855988
add_finegrained1_WS9CDX.pt,28,45,45,0.008501480000000002
add_finegrained1_CLVH19.pt,28,40,40,0.007663319999999998
add_finegrained1_MRU3IE.pt,28,28,28,0.009134919999999996
add_finegrained1_H798KM.pt,28,46,46,0.00521556
add_finegrained1_EORJKS.pt,28,22,22,0.010835079999999997
add_finegrained1_6NKKHU.pt,28,34,34,0.004930500000000001
add_finegrained1_TPOUR8.pt,28,29,29,0.006003800000000001
add_finegrained1_3TZVIM.pt,28,33,33,0.00445722
add_finegrained1_B6574L.pt,7,75,75,0.028687919999999995
add_finegrained1_3CQVM9.pt,7,49,49,0.02571234
add_finegrained1_YJLMHE.pt,7,47,47,0.015328100000000002
add_finegrained1_KJHUDT.pt,7,33,33,0.015581580000000008
add_finegrained1_8GGW6N.pt,7,35,35,0.019555140000000002
add_finegrained1_UWO83J.pt,7,36,36,0.0173765
add_finegrained1_0NO682.pt,7,52,52,0.01413176
add_finegrained1_T6GY6M.pt,7,42,42,0.023502299999999993
add_finegrained1_MIA9IS.pt,7,57,57,0.021613840000000006
add_finegrained1_PAXFNI.pt,7,69,69,0.01225508
add_finegrained1_JUEJ5T.pt,7,70,70,0.015204379999999997
add_finegrained1_0B1V8R.pt,7,73,73,0.013699620000000003
add_finegrained1_Q0PF0E.pt,7,54,54,0.012221460000000002
add_finegrained1_N14529.pt,7,40,40,0.02914308000000001
add_finegrained1_ZZ5PN1.pt,7,53,53,0.012197899999999994
add_finegrained1_V9IPHS.pt,7,60,60,0.015243300000000001
add_finegrained1_6EK23H.pt,7,63,63,0.014125180000000001
add_finegrained1_I3YYDU.pt,7,39,39,0.01896796000000001
add_finegrained1_VVPL7Z.pt,7,32,32,0.02165466
add_finegrained1_I26Q4M.pt,7,37,37,0.01620802
add_finegrained1_PFAFJX.pt,7,164,164,0.004517739999999998
add_finegrained1_MJPY6W.pt,7,175,175,0.020001919999999992
add_finegrained1_TNL54E.pt,7,108,108,0.014130360000000003
add_finegrained1_2DN24Z.pt,7,107,107,0.011970000000000001
add_finegrained1_CM3NWZ.pt,7,190,190,0.02684264
add_finegrained1_692PEY.pt,7,186,186,0.028474740000000002
add_finegrained1_2J3N1C.pt,7,196,196,0.011803520000000005
add_finegrained1_8PHBOF.pt,7,110,110,0.0175272
add_finegrained1_IB3OE1.pt,7,195,195,0.0173694
add_finegrained1_4UVCUL.pt,7,225,225,0.02559494
add_finegrained1_QPLXTB.pt,7,151,151,0.019955800000000003
add_finegrained1_WPK636.pt,7,229,229,0.016031040000000003
add_finegrained1_FYLOPA.pt,7,205,205,0.017242379999999998
add_finegrained1_BUUXIT.pt,7,198,198,0.012762680000000009
add_finegrained1_0TNZEN.pt,7,133,133,0.01573132
add_finegrained1_KQPXPF.pt,7,158,158,0.015347959999999996
add_finegrained1_H5SEQG.pt,7,152,152,0.0204126
add_finegrained1_MIMZ9U.pt,7,142,142,0.013130620000000003
add_finegrained1_770AF0.pt,7,210,210,0.012562180000000001
add_finegrained1_I7CGNE.pt,7,182,182,0.0130402
add_finegrained1_CQQ20G.pt,7,29,29,0.00470554
add_finegrained1_0ET14P.pt,7,23,23,0.02524068
add_finegrained1_073WIZ.pt,7,26,26,0.027321540000000005
add_finegrained1_IULTSJ.pt,7,17,17,0.013458500000000005
add_finegrained1_4FGD7Z.pt,7,30,30,0.01798908
add_finegrained1_X8SW4P.pt,7,32,32,0.022977939999999992
add_finegrained1_7BOVD4.pt,7,19,19,0.019777640000000003
add_finegrained1_D47V9H.pt,7,18,18,0.021964299999999996
add_finegrained1_384B55.pt,7,20,20,0.014810399999999996
add_finegrained1_9GOVE5.pt,7,25,25,0.027676640000000002
add_finegrained1_K8J6N3.pt,7,21,21,0.023119400000000002
add_finegrained1_VTLL90.pt,7,37,37,0.021129120000000005
add_finegrained1_AU2MIN.pt,7,22,22,0.0246963
add_finegrained1_8PJC5Y.pt,7,36,36,0.021707419999999998
add_finegrained1_HUCAAS.pt,7,34,34,0.028433960000000008
add_finegrained1_X6WRLG.pt,7,27,27,0.023608680000000003
add_finegrained1_P1AO5D.pt,7,28,28,0.004728819999999998
add_finegrained1_V2WFYJ.pt,7,38,38,0.028461760000000006
add_finegrained1_ZQ875O.pt,7,35,35,0.025294660000000004
add_finegrained1_ZKYDXR.pt,7,39,39,0.02247232
add_finegrained1_SMF79J.pt,14,115,115,0.010298840000000005
add_finegrained1_EF7J3W.pt,14,110,110,0.013379799999999999
add_finegrained1_M7SEGG.pt,14,96,96,0.010007839999999997
add_finegrained1_98INYZ.pt,14,100,100,0.011433100000000003
add_finegrained1_S9SGE0.pt,14,116,116,0.012975099999999996
add_finegrained1_7WI1R7.pt,14,82,82,0.01467286
add_finegrained1_DQ5RL6.pt,14,101,101,0.011891060000000002
add_finegrained1_7QRX6G.pt,14,89,89,0.008374340000000001
add_finegrained1_MP8FPE.pt,14,97,97,0.010212760000000003
add_finegrained1_V1HNZ7.pt,14,111,111,0.005294520000000001
add_finegrained1_IMR3CF.pt,14,93,93,0.00489982
add_finegrained1_F627HS.pt,14,72,72,0.025663900000000007
add_finegrained1_W9609J.pt,14,127,127,0.020997200000000004
add_finegrained1_BDB83Y.pt,14,117,117,0.01073968
add_finegrained1_9VHEV9.pt,14,124,124,0.02316554
add_finegrained1_LVG3IU.pt,14,70,70,0.01760877999999999
add_finegrained1_AMX9ST.pt,14,59,59,0.016903679999999997
add_finegrained1_IKKQU8.pt,14,109,109,0.006292920000000002
add_finegrained1_32ZLAU.pt,14,113,113,0.012690060000000001
add_finegrained1_2U1LML.pt,14,90,90,0.012077079999999995
add_finegrained1_WXBA7P.pt,28,44,44,0.008540980000000004
add_finegrained1_J6YMR6.pt,28,78,78,0.004474100000000001
add_finegrained1_8ROC8K.pt,28,86,86,0.004444079999999999
add_finegrained1_32GD7E.pt,28,46,46,0.015940919999999997
add_finegrained1_X7J923.pt,28,66,66,0.010878819999999997
add_finegrained1_7CO0TG.pt,28,63,63,0.0045155
add_finegrained1_V7M4NI.pt,28,45,45,0.009604340000000001
add_finegrained1_8C6ZN5.pt,28,60,60,0.015504740000000001
add_finegrained1_SNDFP7.pt,28,84,84,0.00441668
add_finegrained1_MD6ZMJ.pt,28,52,52,0.00635176
add_finegrained1_D22OPO.pt,28,43,43,0.007413740000000001
add_finegrained1_AVVS4P.pt,28,56,56,0.0070823599999999985
add_finegrained1_ZOUD9N.pt,28,61,61,0.00443396
add_finegrained1_IEM3NK.pt,28,42,42,0.00798924
add_finegrained1_C5PXHN.pt,28,59,59,0.0052161199999999994
add_finegrained1_6DFBJG.pt,28,90,90,0.0046666799999999994
add_finegrained1_0CQHQW.pt,28,89,89,0.00448008
add_finegrained1_ORALW8.pt,28,80,80,0.014012319999999993
add_finegrained1_HW5N6E.pt,28,57,57,0.008604599999999999
add_finegrained1_Y95U37.pt,28,39,39,0.010220919999999998
add_finegrained1_2RFV1T.pt,7,186,186,0.017984200000000002
add_finegrained1_AODQ4G.pt,7,229,229,0.013668160000000007
add_finegrained1_OG2LHS.pt,7,147,147,0.01733068
add_finegrained1_SX65TA.pt,7,187,187,0.02920373999999999
add_finegrained1_E3MSYS.pt,7,205,205,0.014647439999999998
add_finegrained1_3UQ5WL.pt,7,233,233,0.018641000000000005
add_finegrained1_HRM9FF.pt,7,114,114,0.015664960000000002
add_finegrained1_NV2GGE.pt,7,155,155,0.0125835
add_finegrained1_75A9AM.pt,7,136,136,0.01429922
add_finegrained1_DWWAVE.pt,7,209,209,0.018841500000000004
add_finegrained1_763HPW.pt,7,156,156,0.014773620000000005
add_finegrained1_FLL5H7.pt,7,176,176,0.013594060000000003
add_finegrained1_NFJNL5.pt,7,260,260,0.00844508
add_finegrained1_AO0ZT7.pt,7,245,245,0.0184482
add_finegrained1_P8LM3H.pt,7,118,118,0.018465800000000004
add_finegrained1_44GFCT.pt,7,254,254,0.01931838
add_finegrained1_9RJ9WR.pt,7,227,227,0.012064479999999999
add_finegrained1_KULQA0.pt,7,191,191,0.00963364
add_finegrained1_TDEI17.pt,7,213,213,0.014988380000000006
add_finegrained1_H4TJ0A.pt,7,259,259,0.016621940000000005
add_finegrained1_0FFPMW.pt,7,115,115,0.004434820000000002
add_finegrained1_JQR2I4.pt,7,125,125,0.015040840000000005
add_finegrained1_W131V8.pt,7,61,61,0.0280054
add_finegrained1_RSQ8H4.pt,7,56,56,0.022850499999999996
add_finegrained1_HRWZNE.pt,7,131,131,0.016690219999999995
add_finegrained1_BNMPTL.pt,7,75,75,0.022188360000000015
add_finegrained1_IYBSX4.pt,7,121,121,0.020845519999999996
add_finegrained1_5Z5URP.pt,7,117,117,0.019466500000000008
add_finegrained1_J1WW59.pt,7,62,62,0.014461940000000001
add_finegrained1_7132E4.pt,7,118,118,0.017342
add_finegrained1_5908FA.pt,7,122,122,0.018446259999999996
add_finegrained1_WUF2B3.pt,7,123,123,0.013168299999999996
add_finegrained1_YWPLYM.pt,7,132,132,0.019930740000000002
add_finegrained1_MH1GRT.pt,7,88,88,0.028240600000000008
add_finegrained1_5PL5IG.pt,7,110,110,0.028538620000000004
add_finegrained1_PL51BI.pt,7,81,81,0.019154259999999996
add_finegrained1_B6C9FG.pt,7,120,120,0.01450704000000001
add_finegrained1_XO9PD3.pt,7,63,63,0.016759899999999994
add_finegrained1_9XVAJL.pt,7,57,57,0.015243939999999994
add_finegrained1_HWOEAZ.pt,7,65,65,0.022877900000000003
add_finegrained1_TS33PB.pt,14,26,26,0.01154366
add_finegrained1_Q3NQMZ.pt,14,17,17,0.01890142
add_finegrained1_2ITO1M.pt,14,16,16,0.012714240000000002
add_finegrained1_E7KA91.pt,14,23,23,0.013322059999999993
add_finegrained1_IMR7L5.pt,14,19,19,0.017442899999999994
add_finegrained1_OC2FF7.pt,14,11,11,0.019602599999999998
add_finegrained1_LTIAFC.pt,14,22,22,0.021290440000000008
add_finegrained1_EREJMK.pt,14,14,14,0.013594860000000002
add_finegrained1_I3LCKM.pt,14,20,20,0.015398459999999997
add_finegrained1_MUR94F.pt,14,12,12,0.02761278
add_finegrained1_6M4OBF.pt,14,15,15,0.022059820000000004
add_finegrained1_9U6DLK.pt,14,25,25,0.01534286
add_finegrained1_RNUNBX.pt,14,18,18,0.025541260000000007
add_finegrained1_MIBP3K.pt,14,21,21,0.01661222
add_finegrained1_Y47UYS.pt,14,24,24,0.02600998
add_finegrained1_VI1BMP.pt,14,13,13,0.013802859999999998
add_finegrained1_HKIH55.pt,14,59,59,0.00466918
add_finegrained1_DNAS5K.pt,14,83,83,0.023723180000000003
add_finegrained1_OWW6R0.pt,14,58,58,0.02612161999999999
add_finegrained1_L3BXTU.pt,14,63,63,0.028546619999999998
add_finegrained1_4A3RFD.pt,14,76,76,0.016392700000000003
add_finegrained1_JLPQ3W.pt,14,67,67,0.00864846
add_finegrained1_QUHVO1.pt,14,74,74,0.023609880000000003
add_finegrained1_GTL7WO.pt,14,54,54,0.022489999999999993
add_finegrained1_MOMPFR.pt,14,51,51,0.012663659999999998
add_finegrained1_NFZ916.pt,14,79,79,0.02272982
add_finegrained1_PGW0F3.pt,14,84,84,0.023632579999999997
add_finegrained1_GALQW9.pt,14,60,60,0.018346980000000002
add_finegrained1_VQHLF5.pt,14,65,65,0.02016318
add_finegrained1_O1YX04.pt,14,69,69,0.01980488
add_finegrained1_R8NW6C.pt,14,44,44,0.0049595199999999985
add_finegrained1_1U6KID.pt,14,50,50,0.015476359999999991
add_finegrained1_9E3Y7N.pt,14,89,89,0.0153178
add_finegrained1_4G65AE.pt,14,45,45,0.023525919999999992
add_finegrained1_BOI2ID.pt,14,53,53,0.019053440000000005
add_finegrained1_21HIN0.pt,14,88,88,0.01713848
add_finegrained1_W1W31X.pt,14,15,15,0.014654599999999997
add_finegrained1_FSNDN1.pt,14,27,27,0.01192136
add_finegrained1_MS4AXI.pt,14,17,17,0.02058384
add_finegrained1_RR5UQD.pt,14,14,14,0.015394939999999992
add_finegrained1_RK5TVQ.pt,14,20,20,0.018957800000000004
