feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
14,31,175,1,1,1.0976,0.0056,0.024078599999999995,0.024153073250000028,0.0030929227612914827
13,149,48,7,1,59.233824,0.350496,0.031000039999999996,0.03317208690000009,0.07006593862459842
8,55,74,3,1,2.349056,0.036704,0.025552079999999998,0.034013798450000014,0.3311557591397654
1,11,40,1,1,0.00048,0.00048,0.023547020000000002,0.024279037000000017,0.031087458200656188
14,223,33,7,2,17.670576,0.360624,0.03451452,0.03404728699999993,0.013537288074702091
56,48,14,5,1,52.728704,0.016814,0.03265794,0.035032753500000006,0.07271779848943329
28,137,49,7,1,257.925024,0.328986,0.03365326,0.032631271999999996,0.0303681723553677
28,683,32,1,2,4.290048,0.021888,0.023786799999999997,0.024817652699999998,0.0433371743992467
7,19,34,1,1,0.03332,0.00068,0.02383378000000001,0.024209540350000013,0.015765873059162407
8,975,147,1,1,9.182208,0.143472,0.025622619999999992,0.025832613900000058,0.008195645097966804
14,472,64,5,1,148.031744,0.755264,0.02926003999999999,0.03393556930000005,0.1597923071875521
14,254,191,7,1,465.965892,2.377377,0.03449165999999998,0.03374461740000001,0.021658644437524032
27,113,17,7,1,68.632434,0.094146,0.03375876,0.03216898319999998,0.047092274716251985
14,121,1235,1,1,29.53132,0.15067,0.0249781,0.024890061850000013,0.0035246135614793255
27,66,218,1,1,10.647774,0.014606,0.02460812,0.024782352750000004,0.007080295040824042
7,126,20,1,1,0.12446,0.00254,0.024645939999999998,0.024692806649999975,0.0019015971798996927
8,526,161,3,1,48.78944,0.762335,0.035519579999999995,0.03427961985000005,0.034909200784467284
28,29,183,7,1,204.017184,0.260226,0.03193216,0.030715962649999987,0.03808691143975271
27,58,106,1,1,4.559166,0.006254,0.024588959999999993,0.02465881629999998,0.002840961960163698
8,388,602,1,1,14.987392,0.234178,0.026000059999999995,0.025933988150000066,0.0025412191356454167
27,451,238,1,1,78.422904,0.107576,0.025361339999999996,0.025118836500000033,0.009561935607501936
13,532,56,1,1,5.044312,0.029848,0.026834339999999998,0.025929398199999943,0.033723273984009115
13,65,105,5,1,28.85337,0.17073,0.034287059999999994,0.0341497640000001,0.004004309497515711
7,67,234,5,1,19.217016,0.392184,0.03464392,0.03433303510000012,0.008973721795913525
13,936,99,1,1,15.676947,0.092763,0.02676418,0.02621496755000002,0.020520428796995782
13,1440,6,3,1,13.142454,0.077766,0.025316719999999994,0.02658878909999989,0.0502462048796169
14,803,82,1,1,12.921888,0.065928,0.0263771,0.026290123450000046,0.0032974265556090067
14,86,361,1,1,6.155772,0.031407,0.024707459999999997,0.024755745299999986,0.0019542802052492946
28,39,120,1,1,3.7632,0.0048,0.024882080000000008,0.02497689524999993,0.0038105837614830274
56,1830,79,1,1,453.619264,0.144649,0.024661239999999987,0.025485473950000018,0.03342224275827294
13,779,193,1,1,25.44126,0.15054,0.026317399999999998,0.026010196800000034,0.01167300721195724
8,203,58,1,1,0.757248,0.011832,0.024687320000000002,0.024622725299999978,0.0026165132545786407
14,215,1129,3,1,428.405824,2.185744,0.03438532,0.030155632150000087,0.1230085353284457
27,265,152,1,1,29.474928,0.040432,0.024667800000000004,0.02528359815000003,0.024963642886679273
56,81,54,1,1,13.886208,0.004428,0.02460352,0.024636298850000023,0.001332282941628776
28,184,178,5,1,642.078752,0.818978,0.03136863999999999,0.03291331329999997,0.04924259706509368
27,700,13,1,2,1.66084425,0.009113,0.023953319999999997,0.024230735799999938,0.011581517718626935
27,457,137,1,1,45.741834,0.062746,0.025191559999999998,0.025059018499999922,0.0052613454665005254
27,235,199,1,1,34.236756,0.046964,0.024659759999999996,0.0248094265,0.0060692602036679566
8,650,2046,1,2,21.311136,1.331946,0.02371766,0.03283796420000003,0.38453642560016565
1,141,162,1,1,0.023004,0.023004,0.023878240000000005,0.024572310550000035,0.02906707320137621
56,521,225,1,1,368.3232,0.11745,0.025046520000000003,0.02478556265000007,0.0104189064987843
13,213,64,1,1,2.314624,0.013696,0.0255639,0.02522181840000001,0.01338143241054736
8,1668,127,1,1,13.565632,0.211963,0.026043739999999985,0.026229193649999934,0.007120853226147567
56,980,26,1,1,79.986816,0.025506,0.024750339999999996,0.02537918810000004,0.025407655005953225
27,271,172,1,1,34.105536,0.046784,0.026118480000000003,0.02493028715000006,0.045492419543554714
28,1137,145,1,1,129.36784,0.16501,0.024900459999999996,0.02535662970000001,0.018319729836316908
56,12,150,3,1,51.2736,0.01635,0.025550899999999994,0.025556030449999937,0.00020079331843271992
14,119,100,3,1,21.0112,0.1072,0.03172367999999999,0.03205591760000009,0.010472858129955208
56,10,42,5,1,33.059712,0.010542,0.023725759999999988,0.02586207889999989,0.09004216935516096
56,87,120,3,1,295.03488,0.09408,0.030450199999999993,0.030347305349999923,0.003379112452465677
3,516,181,1,1,0.842193,0.093577,0.026035739999999995,0.025245399199999935,0.030355995258827286
28,116,508,1,1,46.597824,0.059436,0.02489106,0.02490384230000001,0.0005135297572706957
28,100,100,3,1,70.6384,0.0901,0.02830235999999999,0.028451499900000024,0.005269521693598428
56,31,109,5,1,265.255424,0.084584,0.03163866,0.031212517599999906,0.01346904072423083
14,862,171,3,2,65.012661,1.326789,0.034599139999999994,0.032596760949999894,0.0578736653570031
13,510,117,7,2,123.53676075,2.923947,0.03447526,0.033912104249999936,0.016335068974100985
112,21,57,1,1,15.730176,0.001254,0.02421756,0.02471439924999993,0.02051566095015061
14,34,214,1,1,1.46804,0.00749,0.02465832,0.024376752249999953,0.011418772649557962
14,239,66,1,1,3.10464,0.01584,0.026323019999999996,0.025717207199999988,0.023014562918692767
3,56,127,1,1,0.065151,0.007239,0.02461268,0.024653042300000032,0.0016398986213622575
56,154,496,1,1,241.09568,0.07688,0.025014619999999998,0.025046884800000023,0.0012898377029123432
14,17,29,5,1,2.421384,0.012354,0.03419196000000001,0.024540829599999994,0.2822631519222651
8,1011,164,1,1,10.621952,0.165968,0.02596406,0.025927943349999972,0.0013910247472863923
27,4,227,1,1,0.827415,0.001135,0.02418136,0.02467964899999992,0.020606326525882856
14,139,122,7,2,40.722136,0.831064,0.03513959999999999,0.03210485245000005,0.08636260942070902
27,146,54,1,1,5.786802,0.007938,0.02550642,0.024889740900000065,0.024177407099856975
8,492,92,1,1,2.902784,0.045356,0.02605438,0.02542370434999997,0.024206127722096255
13,123,31,7,1,31.580692,0.186868,0.034025700000000006,0.03279542239999999,0.03615730462562171
28,539,135,3,1,513.53568,0.65502,0.03167651999999999,0.03084378035000011,0.02628886159211564
112,62,504,1,2,99.574272,0.031752,0.02397612,0.02466798394999998,0.02885637667812719
28,134,122,1,1,12.91248,0.01647,0.024166779999999995,0.0251614008999999,0.04115653388659583
56,175,122,1,1,67.336192,0.021472,0.024641439999999997,0.02515170099999992,0.020707434305784145
14,51,200,1,1,2.0384,0.0104,0.02470359999999999,0.02443752695000002,0.010770618452370026
28,125,63,7,1,302.575392,0.385938,0.03419136,0.031720631,0.07226179362271633
56,141,509,1,1,226.663808,0.072278,0.025289520000000003,0.02496604620000003,0.012790824025128737
56,130,12,1,1,4.929792,0.001572,0.024401779999999994,0.024532661750000028,0.005363614867441379
27,145,195,3,1,185.65443,0.25467,0.032173860000000006,0.031948131050000037,0.007015911364069123
28,538,89,3,1,337.925168,0.431027,0.03366275999999999,0.03291327945833347,0.02226438181737092
56,30,596,1,1,57.940736,0.018476,0.024397459999999992,0.02480412529999995,0.01666834580320886
13,506,197,1,1,16.879551,0.099879,0.026630380000000002,0.026234658700000035,0.014859769180911706
112,999,102,1,2,319.872,0.102,0.025150079999999995,0.026696913950000015,0.06150413636855313
13,1394,45,7,1,519.474735,3.073815,0.034716119999999996,0.03389677540000003,0.023601272261991435
56,192,88,1,1,53.261824,0.016984,0.025017559999999998,0.02512764775000001,0.0044004191455926074
13,185,5,1,1,0.15717,0.00093,0.024389339999999995,0.024593825149999984,0.008384201868520794
28,149,37,5,1,108.083808,0.137862,0.03378953999999999,0.032056304150000006,0.05129504130568179
27,83,147,1,1,9.001692,0.012348,0.024228279999999994,0.024618494950000014,0.016105763595270467
14,150,160,5,1,117.63136,0.60016,0.030992260000000004,0.032820357049999936,0.05898559995301833
28,132,82,1,1,8.550304,0.010906,0.02473174,0.02473806050000003,0.0002555622855501308
14,547,146,5,2,97.838104,1.996696,0.03452232,0.03332587875000002,0.03465703492696856
27,163,47,3,1,50.298084,0.068996,0.025423899999999996,0.030704394250000024,0.20769804199985167
14,157,7,5,1,5.386472,0.027482,0.03437972,0.03309426305000006,0.037389977288934985
14,236,72,7,1,163.20528,0.83268,0.029171920000000004,0.03388317215000001,0.16149955676554728
13,88,102,7,1,74.347494,0.439926,0.0344779,0.03328922984999998,0.034476292059551834
28,91,42,3,1,27.00096,0.03444,0.025237020000000006,0.03088856265000001,0.22393858902517028
112,280,108,1,1,380.685312,0.030348,0.025100839999999992,0.02509430224999998,0.00026045941092054764
8,96,127,1,1,0.788416,0.012319,0.02424038000000001,0.02467495590000005,0.017927767634007354
27,95,184,1,1,12.877056,0.017664,0.024232259999999995,0.024615995050000002,0.01583571032994889
27,980,477,1,1,341.126073,0.467937,0.025735900000000003,0.026158106649999967,0.01640535788528728
7,484,513,1,1,12.191445,0.248805,0.025504020000000002,0.025704136500000065,0.007846468909609636
14,73,15,1,2,0.05439,0.00111,0.023726059999999997,0.024144618149999977,0.01764128346636486
13,270,121,1,1,5.541679,0.032791,0.0260218,0.025592212150000012,0.016508767648663394
112,222,71,1,1,198.609152,0.015833,0.024606940000000008,0.024722015550000035,0.004676548567193943
7,796,126,1,1,4.920678,0.100422,0.025521999999999996,0.025809716749999986,0.011273283833554956
7,76,203,1,1,0.765919,0.015631,0.02516962,0.02455275269999996,0.02450840735776062
14,858,50,1,1,8.4182,0.04295,0.026099200000000006,0.02578302609999998,0.012114313848701312
28,99,24,1,1,1.8816,0.0024,0.02548078,0.024676225500000034,0.031574955711715556
14,254,19,3,1,8.516788,0.043453,0.02531294,0.02926185530000001,0.1560038186002895
8,810,87,3,2,10.149072,0.634317,0.03491806,0.033694119349999954,0.03505179411456554
13,147,159,3,1,35.577204,0.210516,0.03431835999999999,0.03375658194999985,0.01636960653131857
56,133,81,3,2,76.077792,0.097038,0.03393524,0.03064038084999993,0.09709255481912221
28,799,151,1,1,94.7072,0.1208,0.02601650000000001,0.02494054940000003,0.041356469932542
28,79,45,7,1,136.60416,0.17424,0.0335141,0.03289871460000002,0.01836198495558528
13,542,101,1,1,9.268467,0.054843,0.026711739999999998,0.02611530404999992,0.02232860719668872
14,164,107,7,1,168.551964,0.859959,0.03404093999999999,0.03254650860000002,0.04390100273376633
56,36,175,1,1,20.3056,0.006475,0.024615600000000005,0.024795217300000026,0.007296888964722423
27,80,992,3,1,521.404128,0.715232,0.02807167999999999,0.030184435399999935,0.07526287703478896
56,80,230,1,1,58.42368,0.01863,0.02484182,0.024869245649999937,0.0011040113002967124
28,2010,22,3,1,312.033568,0.398002,0.03422296,0.03063040634999997,0.10497495394904556
56,11,183,1,1,6.886656,0.002196,0.024831159999999998,0.02460457625000001,0.009124976440890727
8,122,165,3,1,11.60544,0.181335,0.03457244,0.03350224639999992,0.03095510759437521
56,90,13,1,1,3.709888,0.001183,0.02423524,0.02440010239999995,0.006802589947528808
13,191,236,1,1,7.657728,0.045312,0.025160799999999997,0.025177200899999957,0.0006518433436122749
27,257,174,3,1,293.521644,0.402636,0.03195804,0.03144085760000003,0.016183170181900037
3,529,44,3,1,1.885752,0.209528,0.03129896000000001,0.03336945695,0.06615226033069446
8,186,47,1,1,0.562496,0.008789,0.024578420000000004,0.024586471950000018,0.0003276024252175142
56,61,39,1,1,7.582848,0.002418,0.024837999999999992,0.025099610900000076,0.01053268781705789
8,9,205,1,1,0.1312,0.00205,0.02476028,0.024393824849999978,0.014800121404120672
13,162,231,5,1,158.146989,0.935781,0.03453684,0.032824358849999985,0.04958418749370279
1,211,131,1,1,0.027772,0.027772,0.023496000000000003,0.02462821635000003,0.048187621297243244
56,760,199,1,1,474.912704,0.151439,0.02438282,0.024554822650000096,0.00705425582439178
3,996,363,3,1,29.288655,3.254295,0.02542666,0.03142239129999999,0.2358049110657865
28,136,53,7,1,276.94408,0.353245,0.033650519999999996,0.03228738444999993,0.04050860283882888
7,90,107,1,1,0.477113,0.009737,0.02444648,0.0247811747,0.013690915829190907
14,405,986,1,1,78.461936,0.400316,0.02514096,0.025571032025000048,0.017106428115714247
14,33,164,3,1,9.578912,0.048872,0.03166624,0.03170352315000002,0.0011773784952055697
14,198,174,3,1,60.807432,0.310242,0.035797280000000015,0.028837930500000056,0.19441000824643534
27,7,231,1,1,1.347192,0.001848,0.024050539999999995,0.024609928649999998,0.023258881089572324
27,82,210,3,1,113.13351,0.15519,0.032802279999999996,0.03175597399999999,0.03189735591550356
13,159,54,1,1,1.46016,0.00864,0.02475558,0.02481505235,0.0024023816044705525
14,501,2029,1,1,199.637368,1.018558,0.024709099999999998,0.02985912084999994,0.2084260798653105
28,261,222,7,2,556.51848,2.83938,0.03433514,0.03393007405000002,0.011797416582544226
7,242,468,1,1,5.572476,0.113724,0.024608520000000002,0.025589406800000013,0.03985964210769322
13,221,81,7,1,148.25187,0.87723,0.03456636,0.03377673889999998,0.02284362889236875
56,81,203,1,1,52.201856,0.016646,0.02512426,0.02487822559999995,0.009792702352230457
13,255,138,5,1,148.701072,0.879888,0.03506958,0.03404061200000001,0.029340756290779393
8,77,243,1,1,1.213056,0.018954,0.024458220000000003,0.02453309100000005,0.0030611794317021335
8,843,145,7,1,383.33824,5.98966,0.03431056,0.03365632579999999,0.019068012879999808
1,313,171,7,1,2.622798,2.622798,0.03350625999999999,0.03265300220000003,0.02546562343872335
56,58,78,7,2,173.855136,0.221754,0.03376834,0.032559997600000126,0.035783292871366335
8,63,136,3,1,4.943872,0.077248,0.03181427999999999,0.034272625799999956,0.07727177229847614
56,539,21,3,1,319.533312,0.101892,0.02577044,0.02846362375000001,0.1045067041928664
27,477,322,1,2,28.051191,0.153916,0.02444106,0.025097348899999993,0.026851900040341645
3,10,96,3,1,0.078624,0.008736,0.023768579999999994,0.023735499550000035,0.0013917722472254863
13,1149,29,3,1,50.686142,0.299918,0.025201640000000004,0.02998813149999989,0.18992777850964798
14,1032,46,1,2,2.328382,0.047518,0.033776659999999986,0.025789376700000092,0.23647344941743492
28,72,169,1,1,9.672208,0.012337,0.02490304,0.024798710900000014,0.004189412216339358
13,157,189,5,1,125.400366,0.742014,0.03453918,0.03202842299999998,0.07269301124114767
56,158,108,5,2,334.539072,0.426708,0.03126776,0.03169369655000001,0.013622227815488304
56,157,84,1,1,41.620992,0.013272,0.024603060000000006,0.024901664699999982,0.012136892727976743
56,141,16,1,1,7.124992,0.002272,0.024683980000000005,0.024871763350000034,0.0076074988717390515
56,20,43,1,1,2.831808,0.000903,0.024666260000000002,0.02471459464999995,0.0019595451438502148
56,7,990,3,1,198.69696,0.06336,0.023932179999999997,0.025555546699999952,0.06783196098307614
27,175,4,7,1,25.007616,0.034304,0.0299051,0.031159731199999943,0.041953753707559674
28,262,77,1,1,15.876784,0.020251,0.024654979999999993,0.025027841950000025,0.015123190122240305
8,137,159,1,1,1.404288,0.021942,0.02462162,0.024777437800000062,0.006328495038103171
14,34,202,1,1,1.38572,0.00707,0.024344259999999993,0.02424988614999995,0.0038766366281021026
14,113,145,1,1,3.23988,0.01653,0.024488619999999996,0.02464503550000005,0.006387272945558194
14,900,43,1,1,7.593628,0.038743,0.025932400000000008,0.02594300960000005,0.00040912526414990256
27,1046,244,1,1,186.236172,0.255468,0.025830219999999997,0.025807285849999986,0.0008878805523147373
56,10,10,1,1,0.34496,0.00011,0.0237578,0.024400578349999928,0.027055465994323062
3,488,56,3,2,0.553518,0.246008,0.028792820000000007,0.032505735399999895,0.1289528222661027
56,62,387,1,1,76.458816,0.024381,0.024497780000000007,0.02459678780000001,0.004041500903347238
27,75,31,5,1,42.395724,0.058156,0.03401434,0.03251207848000006,0.044165534889106677
7,162,89,7,1,34.621979,0.706571,0.03522646000000001,0.0329179560499999,0.0655332369474568
56,502,33,1,1,52.054464,0.016599,0.025833859999999997,0.025164161650000013,0.025923278596384117
56,825,30,1,1,77.71008,0.02478,0.025891860000000006,0.025442585899999978,0.017351943815547763
3,16,475,3,1,0.619875,0.068875,0.024229080000000004,0.02352862680000004,0.02890960779360853
56,132,26,1,1,10.844288,0.003458,0.025154979999999997,0.0260693221,0.03634835328829534
56,238,26,1,2,4.871776,0.006214,0.023813000000000008,0.024165102100000013,0.014786129425104131
27,60,26,1,1,1.156194,0.001586,0.02376303999999999,0.024138964250000113,0.015819703623784022
27,74,175,1,1,9.568125,0.013125,0.024528700000000007,0.0247106997,0.007419867339076024
28,79,26,1,2,0.40768,0.00208,0.02424116,0.024109902149999973,0.005414668687473203
8,150,998,7,2,117.380768,7.336298,0.034854439999999993,0.03326614975000004,0.04556923737692962
7,857,52,1,1,2.186184,0.044616,0.025451659999999997,0.02497121799999995,0.018876646945623438
7,74,17,1,1,0.062475,0.001275,0.02469392,0.024618585050000016,0.003050748929290479
8,158,244,1,1,2.482944,0.038796,0.026621359999999993,0.025409066200000018,0.045538387219885686
56,194,45,1,1,27.5184,0.008775,0.025100839999999996,0.025258224449999936,0.006270086977166506
28,240,80,1,1,15.11552,0.01928,0.025272720000000005,0.02570908135000001,0.0172661015513963
28,82,122,7,1,384.409312,0.490318,0.033801199999999997,0.03209310644999997,0.05053351804078038
28,485,54,1,1,20.575296,0.026244,0.025839420000000005,0.02505056894999995,0.030528976656598955
14,104,169,1,1,3.47802,0.017745,0.024554280000000005,0.02458354370000004,0.001191796297836272
13,55,242,1,1,2.290288,0.013552,0.025133140000000012,0.024727837100000004,0.016126234127530746
56,247,42,1,1,32.664576,0.010416,0.025446079999999996,0.025141496299999958,0.011969769017469009
56,160,14,7,2,86.062816,0.109774,0.03308512,0.03260744354999994,0.01443780315743335
14,517,96,1,1,9.746688,0.049728,0.02584208,0.026266447249999953,0.016421559332683484
13,506,485,1,1,41.556255,0.245895,0.026410140000000002,0.026124101699999992,0.01083062414663496
28,7,184,1,2,0.288512,0.001472,0.02394456,0.024081832249999997,0.005732920128830815
14,217,497,1,1,21.235816,0.108346,0.02539058,0.025124367399999948,0.010484699443653963
7,147,365,5,1,65.74526,1.34174,0.034425080000000004,0.033699337050000104,0.02108180866972276
14,150,55,1,1,1.62778,0.008305,0.02470108,0.02485710410000002,0.006316488995623665
28,174,53,5,1,180.792752,0.230603,0.03386823999999999,0.03180871190000007,0.060810012566342886
56,50,975,1,1,155.9376,0.049725,0.024715880000000006,0.024725161350000042,0.0003755217293511608
28,233,14,7,1,125.323968,0.159852,0.03477539999999999,0.03277974659999999,0.05738692869097117
56,240,180,1,1,136.03968,0.04338,0.024943400000000008,0.024704537149999997,0.009576194504358294
27,237,129,1,1,22.381758,0.030702,0.026457960000000006,0.025608119050000024,0.032120426140185496
28,254,171,7,2,417.173652,2.128437,0.034589399999999985,0.03425117799999996,0.009778197945035965
27,541,32,1,1,12.643776,0.017344,0.02585243999999999,0.02588796290000002,0.0013740637247404506
14,191,4,1,1,0.150528,0.000768,0.02455206,0.024501449399999986,0.002061358598830994
14,165,62,1,2,0.504308,0.010292,0.02396856,0.0238711688,0.004063289576011301
13,420,66,1,1,4.695834,0.027786,0.026160719999999985,0.026142898150000114,0.0006812446293477514
14,236,467,1,2,5.423271,0.110679,0.024935939999999986,0.02647032140000002,0.06153292797464364
13,242,54,1,2,0.5544045,0.013122,0.032573000000000005,0.03139183804999996,0.03626199459675326
13,281,91,5,1,108.052854,0.639366,0.03460526,0.03405955119999998,0.015769533302163213
8,322,31,5,1,15.973184,0.249581,0.034511599999999996,0.033918100599999966,0.01719709894644208
14,1018,242,1,1,48.333208,0.246598,0.026700939999999996,0.026122457300000023,0.02166525597975101
56,533,106,1,1,177.510144,0.056604,0.02601086000000001,0.02506579834999998,0.036333348839678106
8,1554,39,1,1,3.88128,0.060645,0.025486720000000008,0.025545467550000076,0.0023050259115361908
14,231,22,5,1,24.906112,0.127072,0.0349734,0.03331584465000001,0.04739474429137551
7,58,82,1,1,0.237062,0.004838,0.024504459999999995,0.02455802909999998,0.0021860959188647225
56,58,53,7,1,472.529344,0.150679,0.03214144000000001,0.031658527900000004,0.015024594417673983
28,206,6,1,1,0.973728,0.001242,0.02414186,0.024343936300000042,0.0083703699714952
14,279,95,1,2,1.3034,0.0266,0.023810699999999994,0.02529370495000002,0.06228313111332411
13,10,173,1,1,0.321607,0.001903,0.024286679999999995,0.024405750299999984,0.004902699751468256
8,122,375,3,1,26.376,0.412125,0.034741459999999995,0.03408464729999997,0.01890573107750863
8,517,194,1,1,6.431488,0.100492,0.025738579999999997,0.026048806699999955,0.012052984274966124
7,985,174,7,1,411.515916,8.398284,0.034568640000000005,0.0319829066,0.07479997477482495
7,222,59,5,2,4.01198525,0.327509,0.03449636,0.033882077049999966,0.01780718168525696
56,88,34,7,1,459.869312,0.146642,0.03117684,0.031816009699999995,0.020501426700075886
7,185,208,1,1,1.895712,0.038688,0.025186419999999994,0.02529972780000004,0.004498765604641128
13,488,37,1,1,3.057717,0.018093,0.025982100000000004,0.025873382700000055,0.004184315355569785
14,148,134,1,2,0.978334,0.019966,0.023810380000000006,0.02396054949999999,0.006306892204155684
3,447,5,1,2,0.00504,0.00224,0.024204580000000003,0.02753855149999992,0.13774134895131077
7,536,259,1,1,6.815067,0.139083,0.02612846,0.02580319189999997,0.012448804866418809
14,12,513,7,1,59.222772,0.302157,0.023661280000000007,0.02668974659999993,0.1279925092809823
27,129,22,1,1,2.08494,0.00286,0.02486346000000001,0.02502006275000003,0.006298509941899442
27,23,569,3,1,86.278608,0.118352,0.025639360000000003,0.027539800349999956,0.07412198861437852
28,1005,34,1,1,26.815936,0.034204,0.026417559999999996,0.025889405149999954,0.019992567443777625
14,37,74,3,2,1.211084,0.024716,0.03385863999999998,0.03370362725000012,0.0045782332072364365
13,121,62,3,1,11.42102,0.06758,0.033561,0.034042782950000114,0.014355440839072534
8,25,64,7,1,5.021696,0.078464,0.024406359999999995,0.02423683080000002,0.0069461074900139365
14,594,29,7,1,165.444188,0.844103,0.03451774,0.033658539000000015,0.024891577490298702
14,13,22,1,1,0.060368,0.000308,0.02391962000000001,0.023948903150000013,0.0012242314050141042
27,16,72,1,1,0.892296,0.001224,0.025205099999999998,0.024543063700000006,0.026265966014814124
14,39,250,1,1,1.96,0.01,0.024577099999999998,0.024519862099999935,0.0023289118732503934
8,176,24,7,1,13.248,0.207,0.029048439999999995,0.03302855999999989,0.13701665218510506
7,249,150,1,2,0.459375,0.0375,0.03287465999999999,0.030731070224999938,0.06520492607376184
3,128,20,1,1,0.02322,0.00258,0.02447564,0.024788081899999957,0.012765423090058386
28,93,70,1,1,5.15872,0.00658,0.024898740000000003,0.024393049249999983,0.02030989319138318
14,493,47,1,1,4.550728,0.023218,0.026466939999999998,0.02588107905000011,0.022135575551986305
56,509,93,1,1,148.74048,0.04743,0.025062679999999993,0.024823868500000006,0.009528569969372305
14,170,121,1,1,4.055436,0.020691,0.025116880000000005,0.024616619700000075,0.01991729466398414
14,30,24,5,2,0.883176,0.018024,0.030047900000000002,0.033350145399999975,0.1098993739995132
56,119,182,1,1,68.49024,0.02184,0.02489064,0.025213605499999993,0.012975379500084943
13,39,18,1,1,0.12168,0.00072,0.024127160000000005,0.024145086699999995,0.0007430091233278167
28,510,57,3,2,51.290652,0.261687,0.03580196,0.032493849150000094,0.09240027221973061
7,67,40,5,1,3.28496,0.06704,0.030153720000000002,0.03288552049999992,0.09059580376815583
56,533,20,1,1,33.49248,0.01068,0.02448108,0.024850021300000035,0.015070466662419972
56,11,1009,1,1,37.970688,0.012108,0.024731120000000006,0.02479479180000001,0.002574561928453098
56,3,47,3,1,4.126976,0.001316,0.023987339999999996,0.024111535899999988,0.005177560329740262
28,790,79,3,1,440.426896,0.561769,0.03339104,0.03311033608333336,0.008406564056304884
8,967,224,1,1,13.877248,0.216832,0.02578118,0.026306733549999996,0.020385162742744708
1,496,27,1,1,0.013419,0.013419,0.024122499999999998,0.025115367100000032,0.04115937817390544
28,257,6,1,1,1.213632,0.001548,0.024006879999999998,0.02450486384999998,0.020743380647546897
13,13,83,7,1,8.949226,0.052954,0.024594440000000006,0.02386783080000001,0.029543636691869997
56,411,87,1,2,28.101696,0.035844,0.025299079999999988,0.025635772550000005,0.01330848987394077
13,540,57,7,2,63.72470325,1.508277,0.03515478,0.03337121379999994,0.050734671074603756
112,143,69,1,1,124.637184,0.009936,0.024909240000000006,0.024770072549999966,0.005586980975735901
8,39,38,1,2,0.02432,0.00152,0.023928399999999996,0.025113269499999993,0.04951728907908586
27,64,492,5,2,143.556867,0.787692,0.02811697999999999,0.03381181345000003,0.20254072272342358
14,191,190,1,1,7.15008,0.03648,0.025940139999999997,0.02527901339999996,0.025486624204805266
56,97,112,3,2,76.744192,0.097888,0.030068560000000005,0.03136979389999995,0.04327556424384622
7,22,258,7,1,13.640718,0.278382,0.02347467999999999,0.02709644989999998,0.15428410099732945
13,214,165,3,1,53.734395,0.317955,0.035145920000000004,0.029129901500000072,0.1711725998351994
28,270,153,1,1,32.506992,0.041463,0.024667799999999997,0.025268347450000016,0.02434539967082674
14,47,492,1,1,4.628736,0.023616,0.02419380000000001,0.024643103950000023,0.018571036794551254
56,175,373,1,2,51.468032,0.065648,0.024573679999999994,0.024365175050000052,0.008484889117134332
28,973,35,3,1,240.31952,0.30653,0.03474368,0.032286364,0.07072699265017411
27,47,166,5,1,142.312464,0.195216,0.033635700000000004,0.03246400500000009,0.03483486295810454
3,142,256,7,1,16.033536,1.781504,0.03157559999999999,0.03386458160000016,0.07249210149609733
3,1470,168,7,2,27.227718,12.101208,0.03085734,0.03193072500000002,0.034785402759927475
224,435,7,1,1,153.137152,0.003052,0.024217639999999995,0.024001609449999996,0.00892037993792952
28,1285,136,1,1,137.118464,0.174896,0.026064059999999997,0.02527170154999995,0.030400423034632657
14,12,705,1,1,1.79634,0.009165,0.024538360000000002,0.02466546179999999,0.0051797186120012655
27,138,108,3,1,97.863876,0.134244,0.02537845999999999,0.02923768565000004,0.15206697530110372
56,20,341,5,2,133.939344,0.170841,0.029167900000000007,0.02888045660000005,0.009854785569065943
28,7,203,3,1,10.185728,0.012992,0.023902700000000002,0.024300115300000088,0.01662637693650029
7,199,27,3,1,2.370816,0.048384,0.035293359999999996,0.033410822849999945,0.053339697608843446
112,52,192,1,1,127.647744,0.010176,0.024633920000000004,0.024595791349999962,0.001547810904640502
14,485,197,1,1,18.765432,0.095742,0.02655194,0.026287981649999986,0.009941207685766586
14,218,218,1,1,9.357432,0.047742,0.026612639999999986,0.025621953799999958,0.037226152685341574
28,101,170,1,1,13.59456,0.01734,0.024091360000000006,0.024393200149999985,0.012528979268915445
14,1136,75,1,1,16.7139,0.085275,0.026447899999999996,0.026347623400000093,0.003791476828024296
7,515,209,5,2,32.965779,2.691084,0.03443014,0.03252730114999998,0.05526666025755396
8,194,180,5,1,55.88352,0.87318,0.031746319999999995,0.03347501689999993,0.054453457912600194
8,14,145,3,1,1.17856,0.018415,0.023729000000000004,0.023848511049999976,0.005036497534661052
14,243,103,1,2,1.231468,0.025132,0.023914180000000004,0.023850022149999997,0.002682837128432026
112,80,103,1,1,104.654592,0.008343,0.024274199999999996,0.024448491699999946,0.007180121281028846
28,299,1010,1,1,237.552,0.303,0.02461313999999999,0.025599716899999972,0.04008334166221703
28,1798,105,1,1,148.09368,0.188895,0.025948559999999992,0.025236982249999925,0.027422629617985243
27,529,45,1,1,17.38665,0.02385,0.025199819999999994,0.025709983849999958,0.020244741827519556
56,135,15,1,1,6.39744,0.00204,0.026050979999999994,0.024758901500000038,0.04959807654068895
