model_path,HW,CIN,latency
global-avgpool_prior_CAAEO2.pt,3,119,0.0050761400000000016
global-avgpool_prior_ND0BST.pt,3,53,0.005138039999999999
global-avgpool_prior_B7BUYR.pt,3,416,0.005156299999999999
global-avgpool_prior_E79ZWL.pt,7,78,0.005115079999999999
global-avgpool_prior_A7UYTN.pt,3,198,0.00509338
global-avgpool_prior_A609X6.pt,3,16,0.005338640000000001
global-avgpool_prior_OOHE51.pt,3,252,0.00569636
global-avgpool_prior_CZ0TSM.pt,7,499,0.0050958
global-avgpool_prior_0WAOYP.pt,3,250,0.005192639999999999
global-avgpool_prior_3BZTI9.pt,3,163,0.00511216
global-avgpool_prior_WMTZKY.pt,7,252,0.032519580000000006
global-avgpool_prior_DJORW1.pt,3,499,0.005092980000000001
global-avgpool_prior_BHZVHK.pt,3,147,0.0050929600000000005
global-avgpool_prior_MOW11K.pt,7,148,0.005059480000000001
global-avgpool_prior_WCL3F0.pt,7,843,0.00510378
global-avgpool_prior_9ZILIB.pt,3,34,0.0051094400000000015
global-avgpool_prior_7YAOHP.pt,3,529,0.005122500000000001
global-avgpool_prior_9JVAK1.pt,3,481,0.00511352
global-avgpool_prior_DDATDR.pt,7,238,0.0050905
global-avgpool_prior_41YF83.pt,3,142,0.0053953000000000004
global-avgpool_prior_5ONA7H.pt,3,46,0.005075320000000001
global-avgpool_prior_R8R0F7.pt,3,106,0.005721060000000001
global-avgpool_prior_GPKWHM.pt,7,244,0.005109980000000003
global-avgpool_prior_212530.pt,7,34,0.005096120000000001
global-avgpool_prior_2KQX1T.pt,3,1946,0.005110140000000001
global-avgpool_prior_WF4AMS.pt,3,1010,0.005559480000000001
global-avgpool_prior_GA1D4S.pt,3,132,0.0051221600000000015
global-avgpool_prior_L0VPRA.pt,3,951,0.005087980000000002
global-avgpool_prior_UAHTL0.pt,7,90,0.00510874
global-avgpool_prior_FQ7G5E.pt,7,122,0.00515564
global-avgpool_prior_077XD5.pt,3,799,0.005082620000000001
global-avgpool_prior_GJERJ3.pt,3,181,0.005158580000000001
global-avgpool_prior_8LMQUD.pt,3,976,0.005312080000000001
global-avgpool_prior_3YD1LM.pt,7,1033,0.00506556
global-avgpool_prior_K0TNNM.pt,3,1573,0.005215700000000001
global-avgpool_prior_7XLX0S.pt,7,157,0.00519016
global-avgpool_prior_8YIVD5.pt,3,61,0.0050669
global-avgpool_prior_A2YJQX.pt,3,85,0.005123959999999999
global-avgpool_prior_BRQSUI.pt,3,205,0.005106600000000002
global-avgpool_prior_T4BZDK.pt,7,525,0.00506756
global-avgpool_prior_ARHZ2S.pt,3,207,0.005115779999999999
global-avgpool_prior_MOUNS7.pt,3,526,0.00507522
global-avgpool_prior_NAFJ9R.pt,7,189,0.0051126800000000005
global-avgpool_prior_GDC0PL.pt,3,512,0.005098279999999999
global-avgpool_prior_8WXEGD.pt,3,1142,0.00508904
global-avgpool_prior_MEH9NK.pt,7,217,0.005076659999999999
global-avgpool_prior_BMLVHL.pt,3,238,0.00511128
global-avgpool_prior_ZFVUKK.pt,3,115,0.005111500000000002
global-avgpool_prior_779RRA.pt,7,491,0.005108800000000001
global-avgpool_prior_CKYVI7.pt,3,1017,0.005165700000000002
global-avgpool_prior_D3XY9V.pt,3,172,0.005092420000000001
global-avgpool_prior_5CBRM0.pt,3,1131,0.005095120000000001
global-avgpool_prior_UJXRZG.pt,3,93,0.0050696000000000005
global-avgpool_prior_JLHKOI.pt,7,1019,0.005064280000000002
global-avgpool_prior_FPWQE6.pt,7,380,0.005141539999999999
global-avgpool_prior_F2L72L.pt,7,490,0.005157780000000001
global-avgpool_prior_RQ0QYV.pt,3,159,0.005119599999999999
global-avgpool_prior_88S3V8.pt,7,7,0.005088800000000001
global-avgpool_prior_0VIB1N.pt,7,254,0.005130439999999999
global-avgpool_prior_WGIORH.pt,7,25,0.005105500000000001
global-avgpool_prior_R1KCVP.pt,3,141,0.0051118000000000005
